Chapter,Player,Line,Line ID,Stage Direction
,,"Then, I confess,",1.3.191,
,,"Here on my knee, before high heaven and you,",1.3.192,
,,"That before you, and next unto high heaven,",1.3.193,
,,I love your son.,1.3.194,
,,"My friends were poor, but honest; so's my love:",1.3.195,
,,Be not offended; for it hurts not him,1.3.196,
,,That he is loved of me: I follow him not,1.3.197,
,,By any token of presumptuous suit;,1.3.198,
,,Nor would I have him till I do deserve him;,1.3.199,
,,Yet never know how that desert should be.,1.3.200,
,,"I know I love in vain, strive against hope;",1.3.201,
,,Yet in this captious and intenible sieve,1.3.202,
,,I still pour in the waters of my love,1.3.203,
,,"And lack not to lose still: thus, Indian-like,",1.3.204,
,,"Religious in mine error, I adore",1.3.205,
,,"The sun, that looks upon his worshipper,",1.3.206,
,,"But knows of him no more. My dearest madam,",1.3.207,
,,Let not your hate encounter with my love,1.3.208,
,,"For loving where you do: but if yourself,",1.3.209,
,,"Whose aged honour cites a virtuous youth,",1.3.210,
,,Did ever in so true a flame of liking,1.3.211,
,,"Wish chastely and love dearly, that your Dian",1.3.212,
,,"Was both herself and love: O, then, give pity",1.3.213,
,,"To her, whose state is such that cannot choose",1.3.214,
,,But lend and give where she is sure to lose;,1.3.215,
,,"That seeks not to find that her search implies,",1.3.216,
,,But riddle-like lives sweetly where she dies!,1.3.217,
,COUNTESS,,,
,,"Had you not lately an intent,--speak truly,--",1.3.218,
,,To go to Paris?,1.3.219,
,HELENA,,,
,,"Madam, I had.",1.3.220,
,COUNTESS,,,
,,Wherefore? tell true.,1.3.221,
,HELENA,,,
,,I will tell truth; by grace itself I swear.,1.3.222,
,,You know my father left me some prescriptions,1.3.223,
,,"Of rare and proved effects, such as his reading",1.3.224,
,,And manifest experience had collected,1.3.225,
,,For general sovereignty; and that he will'd me,1.3.226,
,,"In heedfull'st reservation to bestow them,",1.3.227,
,,As notes whose faculties inclusive were,1.3.228,
,,"More than they were in note: amongst the rest,",1.3.229,
,,"There is a remedy, approved, set down,",1.3.230,
,,To cure the desperate languishings whereof,1.3.231,
,,The king is render'd lost.,1.3.232,
,COUNTESS,,,
,,This was your motive,1.3.233,
,,"For Paris, was it? speak.",1.3.234,
,HELENA,,,
,,My lord your son made me to think of this;,1.3.235,
,,Else Paris and the medicine and the king,1.3.236,
,,Had from the conversation of my thoughts,1.3.237,
,,Haply been absent then.,1.3.238,
,COUNTESS,,,
,,"But think you, Helen,",1.3.239,
,,"If you should tender your supposed aid,",1.3.240,
,,He would receive it? he and his physicians,1.3.241,
,,"Are of a mind; he, that they cannot help him,",1.3.242,
,,"They, that they cannot help: how shall they credit",1.3.243,
,,"A poor unlearned virgin, when the schools,",1.3.244,
,,"Embowell'd of their doctrine, have left off",1.3.245,
,,The danger to itself?,1.3.246,
,HELENA,,,
,,"There's something in't,",1.3.247,
,,"More than my father's skill, which was the greatest",1.3.248,
,,"Of his profession, that his good receipt",1.3.249,
,,Shall for my legacy be sanctified,1.3.250,
,,"By the luckiest stars in heaven: and, would your honour",1.3.251,
,,"But give me leave to try success, I'ld venture",1.3.252,
,,The well-lost life of mine on his grace's cure,1.3.253,
,,By such a day and hour.,1.3.254,
,COUNTESS,,,
,,Dost thou believe't?,1.3.255,
,HELENA,,,
,,"Ay, madam, knowingly.",1.3.256,
,COUNTESS,,,
,,"Why, Helen, thou shalt have my leave and love,",1.3.257,
,,Means and attendants and my loving greetings,1.3.258,
,,To those of mine in court: I'll stay at home,1.3.259,
,,And pray God's blessing into thy attempt:,1.3.260,
,,"Be gone to-morrow; and be sure of this,",1.3.261,
,,What I can help thee to thou shalt not miss.,1.3.262,
,,,,Exeunt
ACT II,,,,
SCENE I. Paris. The KING's palace.,,,,
,,,,"Flourish of cornets. Enter the KING, attended  with divers young Lords taking leave for the Florentine war; BERTRAM, and PAROLLES"
,KING,,,
,,"Farewell, young lords; these warlike principles",2.1.1,
,,"Do not throw from you: and you, my lords, farewell:",2.1.2,
,,"Share the advice betwixt you; if both gain, all",2.1.3,
,,"The gift doth stretch itself as 'tis received,",2.1.4,
,,And is enough for both.,2.1.5,
,First Lord,,,
,,"'Tis our hope, sir,",2.1.6,
,,"After well enter'd soldiers, to return",2.1.7,
,,And find your grace in health.,2.1.8,
,KING,,,
,,"No, no, it cannot be; and yet my heart",2.1.9,
,,Will not confess he owes the malady,2.1.10,
,,"That doth my life besiege. Farewell, young lords;",2.1.11,
,,"Whether I live or die, be you the sons",2.1.12,
,,"Of worthy Frenchmen: let higher Italy,--",2.1.13,
,,Those bated that inherit but the fall,2.1.14,
,,"Of the last monarchy,--see that you come",2.1.15,
,,"Not to woo honour, but to wed it; when",2.1.16,
,,"The bravest questant shrinks, find what you seek,",2.1.17,
,,"That fame may cry you loud: I say, farewell.",2.1.18,
,Second Lord,,,
,,"Health, at your bidding, serve your majesty!",2.1.19,
,KING,,,
,,"Those girls of Italy, take heed of them:",2.1.20,
,,"They say, our French lack language to deny,",2.1.21,
,,"If they demand: beware of being captives,",2.1.22,
,,Before you serve.,2.1.23,
,Both,,,
,,Our hearts receive your warnings.,2.1.24,
,KING,,,
,,Farewell. Come hither to me.,2.1.25,
,,,,"Exit, attended"
,First Lord,,,
,,"O, my sweet lord, that you will stay behind us!",2.1.26,
,PAROLLES,,,
,,"'Tis not his fault, the spark.",2.1.27,
,Second Lord,,,
,,"O, 'tis brave wars!",2.1.28,
,PAROLLES,,,
,,Most admirable: I have seen those wars.,2.1.29,
,BERTRAM,,,
,,"I am commanded here, and kept a coil with",2.1.30,
,,'Too young' and 'the next year' and ''tis too early.',2.1.31,
,PAROLLES,,,
,,"An thy mind stand to't, boy, steal away bravely.",2.1.32,
,BERTRAM,,,
,,"I shall stay here the forehorse to a smock,",2.1.33,
,,"Creaking my shoes on the plain masonry,",2.1.34,
,,Till honour be bought up and no sword worn,2.1.35,
,,"But one to dance with! By heaven, I'll steal away.",2.1.36,
,First Lord,,,
,,There's honour in the theft.,2.1.37,
,PAROLLES,,,
,,"Commit it, count.",2.1.38,
,Second Lord,,,
,,"I am your accessary; and so, farewell.",2.1.39,
,BERTRAM,,,
,,"I grow to you, and our parting is a tortured body.",2.1.40,
,First Lord,,,
,,"Farewell, captain.",2.1.41,
,Second Lord,,,
,,Sweet Monsieur Parolles!,2.1.42,
,PAROLLES,,,
,,"Noble heroes, my sword and yours are kin. Good",2.1.43,
,,"sparks and lustrous, a word, good metals: you shall",2.1.44,
,,find in the regiment of the Spinii one Captain,2.1.45,
,,"Spurio, with his cicatrice, an emblem of war, here",2.1.46,
,,on his sinister cheek; it was this very sword,2.1.47,
,,"entrenched it: say to him, I live; and observe his",2.1.48,
,,reports for me.,2.1.49,
,First Lord,,,
,,"We shall, noble captain.",2.1.50,
,,,,Exeunt Lords
,PAROLLES,,,
,,Mars dote on you for his novices! what will ye do?,2.1.51,
,BERTRAM,,,
,,Stay: the king.,2.1.52,
,,,,Re-enter KING. BERTRAM and PAROLLES retire
,PAROLLES,,,
,,[To BERTRAM]  Use a more spacious ceremony to the,2.1.53,
,,noble lords; you have restrained yourself within the,2.1.54,
,,list of too cold an adieu: be more expressive to,2.1.55,
,,them: for they wear themselves in the cap of the,2.1.56,
,,"time, there do muster true gait, eat, speak, and",2.1.57,
,,move under the influence of the most received star;,2.1.58,
,,"and though the devil lead the measure, such are to",2.1.59,
,,"be followed: after them, and take a more dilated farewell.",2.1.60,
,BERTRAM,,,
,,And I will do so.,2.1.61,
,PAROLLES,,,
,,Worthy fellows; and like to prove most sinewy sword-men.,2.1.62,
,,,,Exeunt BERTRAM and PAROLLES
,,,,Enter LAFEU
,LAFEU,,,
,,"[Kneeling]  Pardon, my lord, for me and for my tidings.",2.1.63,
,KING,,,
,,I'll fee thee to stand up.,2.1.64,
,LAFEU,,,
,,"Then here's a man stands, that has brought his pardon.",2.1.65,
,,"I would you had kneel'd, my lord, to ask me mercy,",2.1.66,
,,And that at my bidding you could so stand up.,2.1.67,
,KING,,,
,,"I would I had; so I had broke thy pate,",2.1.68,
,,And ask'd thee mercy for't.,2.1.69,
,LAFEU,,,
,,"Good faith, across: but, my good lord 'tis thus;",2.1.70,
,,Will you be cured of your infirmity?,2.1.71,
,KING,,,
,,No.,2.1.72,
,LAFEU,,,
,,"O, will you eat no grapes, my royal fox?",2.1.73,
,,"Yes, but you will my noble grapes, an if",2.1.74,
,,My royal fox could reach them: I have seen a medicine,2.1.75,
,,"That's able to breathe life into a stone,",2.1.76,
,,"Quicken a rock, and make you dance canary",2.1.77,
,,"With spritely fire and motion; whose simple touch,",2.1.78,
,,"Is powerful to araise King Pepin, nay,",2.1.79,
,,"To give great Charlemain a pen in's hand,",2.1.80,
,,And write to her a love-line.,2.1.81,
,KING,,,
,,What 'her' is this?,2.1.82,
,LAFEU,,,
,,"Why, Doctor She: my lord, there's one arrived,",2.1.83,
,,"If you will see her: now, by my faith and honour,",2.1.84,
,,If seriously I may convey my thoughts,2.1.85,
,,"In this my light deliverance, I have spoke",2.1.86,
,,"With one that, in her sex, her years, profession,",2.1.87,
,,"Wisdom and constancy, hath amazed me more",2.1.88,
,,Than I dare blame my weakness: will you see her,2.1.89,
,,"For that is her demand, and know her business?",2.1.90,
,,"That done, laugh well at me.",2.1.91,
,KING,,,
,,"Now, good Lafeu,",2.1.92,
,,Bring in the admiration; that we with thee,2.1.93,
,,"May spend our wonder too, or take off thine",2.1.94,
,,By wondering how thou took'st it.,2.1.95,
,LAFEU,,,
,,"Nay, I'll fit you,",2.1.96,
,,And not be all day neither.,2.1.97,
,,,,Exit
,KING,,,
,,Thus he his special nothing ever prologues.,2.1.98,
,,,,"Re-enter LAFEU, with HELENA"
,LAFEU,,,
,,"Nay, come your ways.",2.1.99,
,KING,,,
,,This haste hath wings indeed.,2.1.100,
,LAFEU,,,
,,"Nay, come your ways:",2.1.101,
,,This is his majesty; say your mind to him:,2.1.102,
,,A traitor you do look like; but such traitors,2.1.103,
,,"His majesty seldom fears: I am Cressid's uncle,",2.1.104,
,,That dare leave two together; fare you well.,2.1.105,
,,,,Exit
,KING,,,
,,"Now, fair one, does your business follow us?",2.1.106,
,HELENA,,,
,,"Ay, my good lord.",2.1.107,
,,Gerard de Narbon was my father;,2.1.108,
,,"In what he did profess, well found.",2.1.109,
,KING,,,
,,I knew him.,2.1.110,
,HELENA,,,
,,The rather will I spare my praises towards him:,2.1.111,
,,Knowing him is enough. On's bed of death,2.1.112,
,,Many receipts he gave me: chiefly one.,2.1.113,
,,"Which, as the dearest issue of his practise,",2.1.114,
,,"And of his old experience the oily darling,",2.1.115,
,,"He bade me store up, as a triple eye,",2.1.116,
,,"Safer than mine own two, more dear; I have so;",2.1.117,
,,And hearing your high majesty is touch'd,2.1.118,
,,With that malignant cause wherein the honour,2.1.119,
,,"Of my dear father's gift stands chief in power,",2.1.120,
,,I come to tender it and my appliance,2.1.121,
,,With all bound humbleness.,2.1.122,
,KING,,,
,,"We thank you, maiden;",2.1.123,
,,"But may not be so credulous of cure,",2.1.124,
,,When our most learned doctors leave us and,2.1.125,
,,The congregated college have concluded,2.1.126,
,,That labouring art can never ransom nature,2.1.127,
,,From her inaidible estate; I say we must not,2.1.128,
,,"So stain our judgment, or corrupt our hope,",2.1.129,
,,To prostitute our past-cure malady,2.1.130,
,,"To empirics, or to dissever so",2.1.131,
,,"Our great self and our credit, to esteem",2.1.132,
,,A senseless help when help past sense we deem.,2.1.133,
,HELENA,,,
,,My duty then shall pay me for my pains:,2.1.134,
,,I will no more enforce mine office on you.,2.1.135,
,,Humbly entreating from your royal thoughts,2.1.136,
,,"A modest one, to bear me back again.",2.1.137,
,KING,,,
,,"I cannot give thee less, to be call'd grateful:",2.1.138,
,,Thou thought'st to help me; and such thanks I give,2.1.139,
,,As one near death to those that wish him live:,2.1.140,
,,"But what at full I know, thou know'st no part,",2.1.141,
,,"I knowing all my peril, thou no art.",2.1.142,
,HELENA,,,
,,"What I can do can do no hurt to try,",2.1.143,
,,Since you set up your rest 'gainst remedy.,2.1.144,
,,He that of greatest works is finisher,2.1.145,
,,Oft does them by the weakest minister:,2.1.146,
,,"So holy writ in babes hath judgment shown,",2.1.147,
,,When judges have been babes; great floods have flown,2.1.148,
,,"From simple sources, and great seas have dried",2.1.149,
,,When miracles have by the greatest been denied.,2.1.150,
,,Oft expectation fails and most oft there,2.1.151,
,,"Where most it promises, and oft it hits",2.1.152,
,,Where hope is coldest and despair most fits.,2.1.153,
,KING,,,
,,"I must not hear thee; fare thee well, kind maid;",2.1.154,
,,Thy pains not used must by thyself be paid:,2.1.155,
,,Proffers not took reap thanks for their reward.,2.1.156,
,HELENA,,,
,,Inspired merit so by breath is barr'd:,2.1.157,
,,It is not so with Him that all things knows,2.1.158,
,,As 'tis with us that square our guess by shows;,2.1.159,
,,But most it is presumption in us when,2.1.160,
,,The help of heaven we count the act of men.,2.1.161,
,,"Dear sir, to my endeavours give consent;",2.1.162,
,,"Of heaven, not me, make an experiment.",2.1.163,
,,I am not an impostor that proclaim,2.1.164,
,,Myself against the level of mine aim;,2.1.165,
,,But know I think and think I know most sure,2.1.166,
,,My art is not past power nor you past cure.,2.1.167,
,KING,,,
,,Are thou so confident? within what space,2.1.168,
,,Hopest thou my cure?,2.1.169,
,HELENA,,,
,,The great'st grace lending grace,2.1.170,
,,Ere twice the horses of the sun shall bring,2.1.171,
,,"Their fiery torcher his diurnal ring,",2.1.172,
,,Ere twice in murk and occidental damp,2.1.173,
,,"Moist Hesperus hath quench'd his sleepy lamp,",2.1.174,
,,Or four and twenty times the pilot's glass,2.1.175,
,,"Hath told the thievish minutes how they pass,",2.1.176,
,,"What is infirm from your sound parts shall fly,",2.1.177,
,,Health shall live free and sickness freely die.,2.1.178,
,KING,,,
,,Upon thy certainty and confidence,2.1.179,
,,What darest thou venture?,2.1.180,
,HELENA,,,
,,"Tax of impudence,",2.1.181,
,,"A strumpet's boldness, a divulged shame",2.1.182,
,,Traduced by odious ballads: my maiden's name,2.1.183,
,,"Sear'd otherwise; nay, worse--if worse--extended",2.1.184,
,,With vilest torture let my life be ended.,2.1.185,
,KING,,,
,,Methinks in thee some blessed spirit doth speak,2.1.186,
,,His powerful sound within an organ weak:,2.1.187,
,,And what impossibility would slay,2.1.188,
,,"In common sense, sense saves another way.",2.1.189,
,,Thy life is dear; for all that life can rate,2.1.190,
,,"Worth name of life in thee hath estimate,",2.1.191,
,,"Youth, beauty, wisdom, courage, all",2.1.192,
,,That happiness and prime can happy call:,2.1.193,
,,Thou this to hazard needs must intimate,2.1.194,
,,Skill infinite or monstrous desperate.,2.1.195,
,,"Sweet practiser, thy physic I will try,",2.1.196,
,,That ministers thine own death if I die.,2.1.197,
,HELENA,,,
,,"If I break time, or flinch in property",2.1.198,
,,"Of what I spoke, unpitied let me die,",2.1.199,
,,"And well deserved: not helping, death's my fee;",2.1.200,
,,"But, if I help, what do you promise me?",2.1.201,
,KING,,,
,,Make thy demand.,2.1.202,
,HELENA,,,
,,But will you make it even?,2.1.203,
,KING,,,
,,"Ay, by my sceptre and my hopes of heaven.",2.1.204,
,HELENA,,,
,,Then shalt thou give me with thy kingly hand,2.1.205,
,,What husband in thy power I will command:,2.1.206,
,,Exempted be from me the arrogance,2.1.207,
,,"To choose from forth the royal blood of France,",2.1.208,
,,My low and humble name to propagate,2.1.209,
,,With any branch or image of thy state;,2.1.210,
,,"But such a one, thy vassal, whom I know",2.1.211,
,,"Is free for me to ask, thee to bestow.",2.1.212,
,KING,,,
,,"Here is my hand; the premises observed,",2.1.213,
,,Thy will by my performance shall be served:,2.1.214,
,,"So make the choice of thy own time, for I,",2.1.215,
,,"Thy resolved patient, on thee still rely.",2.1.216,
,,"More should I question thee, and more I must,",2.1.217,
,,"Though more to know could not be more to trust,",2.1.218,
,,"From whence thou camest, how tended on: but rest",2.1.219,
,,Unquestion'd welcome and undoubted blest.,2.1.220,
,,"Give me some help here, ho! If thou proceed",2.1.221,
,,"As high as word, my deed shall match thy meed.",2.1.222,
,,,,Flourish. Exeunt
SCENE II. Rousillon. The COUNT's palace.,,,,
,,,,Enter COUNTESS and Clown
,COUNTESS,,,
,,"Come on, sir; I shall now put you to the height of",2.2.1,
,,your breeding.,2.2.2,
,Clown,,,
,,I will show myself highly fed and lowly taught: I,2.2.3,
,,know my business is but to the court.,2.2.4,
,COUNTESS,,,
,,"To the court! why, what place make you special,",2.2.5,
,,when you put off that with such contempt? But to the court!,2.2.6,
,Clown,,,
,,"Truly, madam, if God have lent a man any manners, he",2.2.7,
,,may easily put it off at court: he that cannot make,2.2.8,
,,"a leg, put off's cap, kiss his hand and say nothing,",2.2.9,
,,"has neither leg, hands, lip, nor cap; and indeed",2.2.10,
,,"such a fellow, to say precisely, were not for the",2.2.11,
,,"court; but for me, I have an answer will serve all",2.2.12,
,,men.,2.2.13,
,COUNTESS,,,
,,"Marry, that's a bountiful answer that fits all",2.2.14,
,,questions.,2.2.15,
,Clown,,,
,,"It is like a barber's chair that fits all buttocks,",2.2.16,
,,"the pin-buttock, the quatch-buttock, the brawn",2.2.17,
,,"buttock, or any buttock.",2.2.18,
,COUNTESS,,,
,,Will your answer serve fit to all questions?,2.2.19,
,Clown,,,
,,"As fit as ten groats is for the hand of an attorney,",2.2.20,
,,"as your French crown for your taffeta punk, as Tib's",2.2.21,
,,"rush for Tom's forefinger, as a pancake for Shrove",2.2.22,
,,"Tuesday, a morris for May-day, as the nail to his",2.2.23,
,,"hole, the cuckold to his horn, as a scolding queen",2.2.24,
,,"to a wrangling knave, as the nun's lip to the",2.2.25,
,,"friar's mouth, nay, as the pudding to his skin.",2.2.26,
,COUNTESS,,,
,,"Have you, I say, an answer of such fitness for all",2.2.27,
,,questions?,2.2.28,
,Clown,,,
,,"From below your duke to beneath your constable, it",2.2.29,
,,will fit any question.,2.2.30,
,COUNTESS,,,
,,It must be an answer of most monstrous size that,2.2.31,
,,must fit all demands.,2.2.32,
,Clown,,,
,,"But a trifle neither, in good faith, if the learned",2.2.33,
,,"should speak truth of it: here it is, and all that",2.2.34,
,,belongs to't. Ask me if I am a courtier: it shall,2.2.35,
,,do you no harm to learn.,2.2.36,
,COUNTESS,,,
,,"To be young again, if we could: I will be a fool in",2.2.37,
,,"question, hoping to be the wiser by your answer. I",2.2.38,
,,"pray you, sir, are you a courtier?",2.2.39,
,Clown,,,
,,"O Lord, sir! There's a simple putting off. More,",2.2.40,
,,"more, a hundred of them.",2.2.41,
,COUNTESS,,,
,,"Sir, I am a poor friend of yours, that loves you.",2.2.42,
,Clown,,,
,,"O Lord, sir! Thick, thick, spare not me.",2.2.43,
,COUNTESS,,,
,,"I think, sir, you can eat none of this homely meat.",2.2.44,
,Clown,,,
,,"O Lord, sir! Nay, put me to't, I warrant you.",2.2.45,
,COUNTESS,,,
,,"You were lately whipped, sir, as I think.",2.2.46,
,Clown,,,
,,"O Lord, sir! spare not me.",2.2.47,
,COUNTESS,,,
,,"Do you cry, 'O Lord, sir!' at your whipping, and",2.2.48,
,,"'spare not me?' Indeed your 'O Lord, sir!' is very",2.2.49,
,,sequent to your whipping: you would answer very well,2.2.50,
,,"to a whipping, if you were but bound to't.",2.2.51,
,Clown,,,
,,"I ne'er had worse luck in my life in my 'O Lord,",2.2.52,
,,"sir!' I see things may serve long, but not serve ever.",2.2.53,
,COUNTESS,,,
,,I play the noble housewife with the time,2.2.54,
,,To entertain't so merrily with a fool.,2.2.55,
,Clown,,,
,,"O Lord, sir! why, there't serves well again.",2.2.56,
,COUNTESS,,,
,,"An end, sir; to your business. Give Helen this,",2.2.57,
,,And urge her to a present answer back:,2.2.58,
,,Commend me to my kinsmen and my son:,2.2.59,
,,This is not much.,2.2.60,
,Clown,,,
,,Not much commendation to them.,2.2.61,
,COUNTESS,,,
,,Not much employment for you: you understand me?,2.2.62,
,Clown,,,
,,Most fruitfully: I am there before my legs.,2.2.63,
,COUNTESS,,,
,,Haste you again.,2.2.64,
,,,,Exeunt severally
SCENE III. Paris. The KING's palace.,,,,
,,,,"Enter BERTRAM, LAFEU, and PAROLLES"
,LAFEU,,,
,,They say miracles are past; and we have our,2.3.1,
,,"philosophical persons, to make modern and familiar,",2.3.2,
,,things supernatural and causeless. Hence is it that,2.3.3,
,,"we make trifles of terrors, ensconcing ourselves",2.3.4,
,,"into seeming knowledge, when we should submit",2.3.5,
,,ourselves to an unknown fear.,2.3.6,
,PAROLLES,,,
,,"Why, 'tis the rarest argument of wonder that hath",2.3.7,
,,shot out in our latter times.,2.3.8,
,BERTRAM,,,
,,And so 'tis.,2.3.9,
,LAFEU,,,
,,"To be relinquish'd of the artists,--",2.3.10,
,PAROLLES,,,
,,So I say.,2.3.11,
,LAFEU,,,
,,Both of Galen and Paracelsus.,2.3.12,
,PAROLLES,,,
,,So I say.,2.3.13,
,LAFEU,,,
,,"Of all the learned and authentic fellows,--",2.3.14,
,PAROLLES,,,
,,Right; so I say.,2.3.15,
,LAFEU,,,
,,"That gave him out incurable,--",2.3.16,
,PAROLLES,,,
,,"Why, there 'tis; so say I too.",2.3.17,
,LAFEU,,,
,,"Not to be helped,--",2.3.18,
,PAROLLES,,,
,,"Right; as 'twere, a man assured of a--",2.3.19,
,LAFEU,,,
,,"Uncertain life, and sure death.",2.3.20,
,PAROLLES,,,
,,"Just, you say well; so would I have said.",2.3.21,
,LAFEU,,,
,,"I may truly say, it is a novelty to the world.",2.3.22,
,PAROLLES,,,
,,"It is, indeed: if you will have it in showing, you",2.3.23,
,,shall read it in--what do you call there?,2.3.24,
,LAFEU,,,
,,A showing of a heavenly effect in an earthly actor.,2.3.25,
,PAROLLES,,,
,,That's it; I would have said the very same.,2.3.26,
,LAFEU,,,
,,"Why, your dolphin is not lustier: 'fore me,",2.3.27,
,,I speak in respect--,2.3.28,
,PAROLLES,,,
,,"Nay, 'tis strange, 'tis very strange, that is the",2.3.29,
,,brief and the tedious of it; and he's of a most,2.3.30,
,,facinerious spirit that will not acknowledge it to be the--,2.3.31,
,LAFEU,,,
,,Very hand of heaven.,2.3.32,
,PAROLLES,,,
,,"Ay, so I say.",2.3.33,
,LAFEU,,,
,,In a most weak--,2.3.34,
,,,,pausing
,,"and debile minister, great power, great",2.3.35,
,,"transcendence: which should, indeed, give us a",2.3.36,
,,further use to be made than alone the recovery of,2.3.37,
,,"the king, as to be--",2.3.38,
,,,,pausing
,,generally thankful.,2.3.39,
,PAROLLES,,,
,,I would have said it; you say well. Here comes the king.,2.3.40,
,,,,"Enter KING, HELENA, and Attendants. LAFEU and PAROLLES retire"
,LAFEU,,,
,,"Lustig, as the Dutchman says: I'll like a maid the",2.3.41,
,,"better, whilst I have a tooth in my head: why, he's",2.3.42,
,,able to lead her a coranto.,2.3.43,
,PAROLLES,,,
,,Mort du vinaigre! is not this Helen?,2.3.44,
,LAFEU,,,
,,"'Fore God, I think so.",2.3.45,
,KING,,,
,,"Go, call before me all the lords in court.",2.3.46,
,,"Sit, my preserver, by thy patient's side;",2.3.47,
,,"And with this healthful hand, whose banish'd sense",2.3.48,
,,"Thou hast repeal'd, a second time receive",2.3.49,
,,"The confirmation of my promised gift,",2.3.50,
,,Which but attends thy naming.,2.3.51,
,,,,Enter three or four Lords
,,"Fair maid, send forth thine eye: this youthful parcel",2.3.52,
,,"Of noble bachelors stand at my bestowing,",2.3.53,
,,O'er whom both sovereign power and father's voice,2.3.54,
,,I have to use: thy frank election make;,2.3.55,
,,"Thou hast power to choose, and they none to forsake.",2.3.56,
,HELENA,,,
,,To each of you one fair and virtuous mistress,2.3.57,
,,"Fall, when Love please! marry, to each, but one!",2.3.58,
,LAFEU,,,
,,"I'ld give bay Curtal and his furniture,",2.3.59,
,,"My mouth no more were broken than these boys',",2.3.60,
,,And writ as little beard.,2.3.61,
,KING,,,
,,Peruse them well:,2.3.62,
,,Not one of those but had a noble father.,2.3.63,
,HELENA,,,
,,"Gentlemen,",2.3.64,
,,Heaven hath through me restored the king to health.,2.3.65,
,All,,,
,,"We understand it, and thank heaven for you.",2.3.66,
,HELENA,,,
,,"I am a simple maid, and therein wealthiest,",2.3.67,
,,That I protest I simply am a maid.,2.3.68,
,,"Please it your majesty, I have done already:",2.3.69,
,,"The blushes in my cheeks thus whisper me,",2.3.70,
,,"'We blush that thou shouldst choose; but, be refused,",2.3.71,
,,Let the white death sit on thy cheek for ever;,2.3.72,
,,We'll ne'er come there again.',2.3.73,
,KING,,,
,,"Make choice; and, see,",2.3.74,
,,Who shuns thy love shuns all his love in me.,2.3.75,
,HELENA,,,
,,"Now, Dian, from thy altar do I fly,",2.3.76,
,,"And to imperial Love, that god most high,",2.3.77,
,,"Do my sighs stream. Sir, will you hear my suit?",2.3.78,
,First Lord,,,
,,And grant it.,2.3.79,
,HELENA,,,
,,"Thanks, sir; all the rest is mute.",2.3.80,
,LAFEU,,,
,,I had rather be in this choice than throw ames-ace,2.3.81,
,,for my life.,2.3.82,
,HELENA,,,
,,"The honour, sir, that flames in your fair eyes,",2.3.83,
,,"Before I speak, too threateningly replies:",2.3.84,
,,Love make your fortunes twenty times above,2.3.85,
,,Her that so wishes and her humble love!,2.3.86,
,Second Lord,,,
,,"No better, if you please.",2.3.87,
,HELENA,,,
,,"My wish receive,",2.3.88,
,,"Which great Love grant! and so, I take my leave.",2.3.89,
,LAFEU,,,
,,"Do all they deny her? An they were sons of mine,",2.3.90,
,,I'd have them whipped; or I would send them to the,2.3.91,
,,"Turk, to make eunuchs of.",2.3.92,
,HELENA,,,
,,Be not afraid that I your hand should take;,2.3.93,
,,I'll never do you wrong for your own sake:,2.3.94,
,,Blessing upon your vows! and in your bed,2.3.95,
,,"Find fairer fortune, if you ever wed!",2.3.96,
,LAFEU,,,
,,"These boys are boys of ice, they'll none have her:",2.3.97,
,,"sure, they are bastards to the English; the French",2.3.98,
,,ne'er got 'em.,2.3.99,
,HELENA,,,
,,"You are too young, too happy, and too good,",2.3.100,
,,To make yourself a son out of my blood.,2.3.101,
,Fourth Lord,,,
,,"Fair one, I think not so.",2.3.102,
,LAFEU,,,
,,There's one grape yet; I am sure thy father drunk,2.3.103,
,,"wine: but if thou be'st not an ass, I am a youth",2.3.104,
,,of fourteen; I have known thee already.,2.3.105,
,HELENA,,,
,,[To BERTRAM]  I dare not say I take you; but I give,2.3.106,
,,"Me and my service, ever whilst I live,",2.3.107,
,,Into your guiding power. This is the man.,2.3.108,
,KING,,,
,,"Why, then, young Bertram, take her; she's thy wife.",2.3.109,
,BERTRAM,,,
,,"My wife, my liege! I shall beseech your highness,",2.3.110,
,,In such a business give me leave to use,2.3.111,
,,The help of mine own eyes.,2.3.112,
,KING,,,
,,"Know'st thou not, Bertram,",2.3.113,
,,What she has done for me?,2.3.114,
,BERTRAM,,,
,,"Yes, my good lord;",2.3.115,
,,But never hope to know why I should marry her.,2.3.116,
,KING,,,
,,Thou know'st she has raised me from my sickly bed.,2.3.117,
,BERTRAM,,,
,,"But follows it, my lord, to bring me down",2.3.118,
,,Must answer for your raising? I know her well:,2.3.119,
,,She had her breeding at my father's charge.,2.3.120,
,,A poor physician's daughter my wife! Disdain,2.3.121,
,,Rather corrupt me ever!,2.3.122,
,KING,,,
,,"'Tis only title thou disdain'st in her, the which",2.3.123,
,,"I can build up. Strange is it that our bloods,",2.3.124,
,,"Of colour, weight, and heat, pour'd all together,",2.3.125,
,,"Would quite confound distinction, yet stand off",2.3.126,
,,In differences so mighty. If she be,2.3.127,
,,"All that is virtuous, save what thou dislikest,",2.3.128,
,,"A poor physician's daughter, thou dislikest",2.3.129,
,,Of virtue for the name: but do not so:,2.3.130,
,,"From lowest place when virtuous things proceed,",2.3.131,
,,The place is dignified by the doer's deed:,2.3.132,
,,"Where great additions swell's, and virtue none,",2.3.133,
,,It is a dropsied honour. Good alone,2.3.134,
