Title,Chapter,Player,Line,Line ID,Stage Direction
,,CLOTEN,,,
,,,"Not easily, I think.",2.1.44,
,,Second Lord,,,
,,,[Aside]  You are a fool granted; therefore your,2.1.45,
,,,"issues, being foolish, do not derogate.",2.1.46,
,,CLOTEN,,,
,,,"Come, I'll go see this Italian: what I have lost",2.1.47,
,,,"to-day at bowls I'll win to-night of him. Come, go.",2.1.48,
,,Second Lord,,,
,,,I'll attend your lordship.,2.1.49,
,,,,,Exeunt CLOTEN and First Lord
,,,That such a crafty devil as is his mother,2.1.50,
,,,Should yield the world this ass! a woman that,2.1.51,
,,,Bears all down with her brain; and this her son,2.1.52,
,,,"Cannot take two from twenty, for his heart,",2.1.53,
,,,"And leave eighteen. Alas, poor princess,",2.1.54,
,,,"Thou divine Imogen, what thou endurest,",2.1.55,
,,,"Betwixt a father by thy step-dame govern'd,",2.1.56,
,,,"A mother hourly coining plots, a wooer",2.1.57,
,,,More hateful than the foul expulsion is,2.1.58,
,,,"Of thy dear husband, than that horrid act",2.1.59,
,,,Of the divorce he'ld make! The heavens hold firm,2.1.60,
,,,"The walls of thy dear honour, keep unshaked",2.1.61,
,,,"That temple, thy fair mind, that thou mayst stand,",2.1.62,
,,,To enjoy thy banish'd lord and this great land!,2.1.63,
,,,,,Exit
,SCENE II. Imogen's bedchamber in Cymbeline's palace:,,,,
,,,a trunk in one corner of it.,2.2.1,
,,,,,"IMOGEN in bed, reading; a Lady attending"
,,IMOGEN,,,
,,,Who's there? my woman Helen?,2.2.2,
,,Lady,,,
,,,"Please you, madam",2.2.3,
,,IMOGEN,,,
,,,What hour is it?,2.2.4,
,,Lady,,,
,,,"Almost midnight, madam.",2.2.5,
,,IMOGEN,,,
,,,I have read three hours then: mine eyes are weak:,2.2.6,
,,,Fold down the leaf where I have left: to bed:,2.2.7,
,,,"Take not away the taper, leave it burning;",2.2.8,
,,,"And if thou canst awake by four o' the clock,",2.2.9,
,,,"I prithee, call me. Sleep hath seized me wholly",2.2.10,
,,,,,Exit Lady
,,,"To your protection I commend me, gods.",2.2.11,
,,,From fairies and the tempters of the night,2.2.12,
,,,"Guard me, beseech ye.",2.2.13,
,,,,,Sleeps. IACHIMO comes from the trunk
,,IACHIMO,,,
,,,"The crickets sing, and man's o'er-labour'd sense",2.2.14,
,,,Repairs itself by rest. Our Tarquin thus,2.2.15,
,,,"Did softly press the rushes, ere he waken'd",2.2.16,
,,,"The chastity he wounded. Cytherea,",2.2.17,
,,,"How bravely thou becomest thy bed, fresh lily,",2.2.18,
,,,And whiter than the sheets! That I might touch!,2.2.19,
,,,"But kiss; one kiss! Rubies unparagon'd,",2.2.20,
,,,How dearly they do't! 'Tis her breathing that,2.2.21,
,,,Perfumes the chamber thus: the flame o' the taper,2.2.22,
,,,"Bows toward her, and would under-peep her lids,",2.2.23,
,,,"To see the enclosed lights, now canopied",2.2.24,
,,,"Under these windows, white and azure laced",2.2.25,
,,,"With blue of heaven's own tinct. But my design,",2.2.26,
,,,To note the chamber: I will write all down:,2.2.27,
,,,Such and such pictures; there the window; such,2.2.28,
,,,"The adornment of her bed; the arras; figures,",2.2.29,
,,,"Why, such and such; and the contents o' the story.",2.2.30,
,,,"Ah, but some natural notes about her body,",2.2.31,
,,,Above ten thousand meaner moveables,2.2.32,
,,,"Would testify, to enrich mine inventory.",2.2.33,
,,,"O sleep, thou ape of death, lie dull upon her!",2.2.34,
,,,"And be her sense but as a monument,",2.2.35,
,,,"Thus in a chapel lying! Come off, come off:",2.2.36,
,,,,,Taking off her bracelet
,,,As slippery as the Gordian knot was hard!,2.2.37,
,,,"'Tis mine; and this will witness outwardly,",2.2.38,
,,,"As strongly as the conscience does within,",2.2.39,
,,,To the madding of her lord. On her left breast,2.2.40,
,,,"A mole cinque-spotted, like the crimson drops",2.2.41,
,,,"I' the bottom of a cowslip: here's a voucher,",2.2.42,
,,,Stronger than ever law could make: this secret,2.2.43,
,,,Will force him think I have pick'd the lock and ta'en,2.2.44,
,,,The treasure of her honour. No more. To what end?,2.2.45,
,,,"Why should I write this down, that's riveted,",2.2.46,
,,,Screw'd to my memory? She hath been reading late,2.2.47,
,,,The tale of Tereus; here the leaf's turn'd down,2.2.48,
,,,Where Philomel gave up. I have enough:,2.2.49,
,,,"To the trunk again, and shut the spring of it.",2.2.50,
,,,"Swift, swift, you dragons of the night, that dawning",2.2.51,
,,,May bare the raven's eye! I lodge in fear;,2.2.52,
,,,"Though this a heavenly angel, hell is here.",2.2.53,
,,,,,Clock strikes
,,,"One, two, three: time, time!",2.2.54,
,,,,,Goes into the trunk. The scene closes
,,Scene III,,,
,,,An ante-chamber adjoining Imogen's apartments.,2.2.55,
,,,,,Enter CLOTEN and Lords
,,First Lord,,,
,,,"Your lordship is the most patient man in loss, the",2.2.56,
,,,most coldest that ever turned up ace.,2.2.57,
,,CLOTEN,,,
,,,It would make any man cold to lose.,2.2.58,
,,First Lord,,,
,,,But not every man patient after the noble temper of,2.2.59,
,,,your lordship. You are most hot and furious when you win.,2.2.60,
,,CLOTEN,,,
,,,Winning will put any man into courage. If I could,2.2.61,
,,,"get this foolish Imogen, I should have gold enough.",2.2.62,
,,,"It's almost morning, is't not?",2.2.63,
,,First Lord,,,
,,,"Day, my lord.",2.2.64,
,,CLOTEN,,,
,,,I would this music would come: I am advised to give,2.2.65,
,,,her music o' mornings; they say it will penetrate.,2.2.66,
,,,,,Enter Musicians
,,,Come on; tune: if you can penetrate her with your,2.2.67,
,,,"fingering, so; we'll try with tongue too: if none",2.2.68,
,,,"will do, let her remain; but I'll never give o'er.",2.2.69,
,,,"First, a very excellent good-conceited thing;",2.2.70,
,,,"after, a wonderful sweet air, with admirable rich",2.2.71,
,,,words to it: and then let her consider.,2.2.72,
,,,,,SONG
,,,"Hark, hark! the lark at heaven's gate sings,",2.2.73,
,,,"And Phoebus 'gins arise,",2.2.74,
,,,His steeds to water at those springs,2.2.75,
,,,On chaliced flowers that lies;,2.2.76,
,,,And winking Mary-buds begin,2.2.77,
,,,To ope their golden eyes:,2.2.78,
,,,"With every thing that pretty is,",2.2.79,
,,,"My lady sweet, arise:",2.2.80,
,,,"Arise, arise.",2.2.81,
,,CLOTEN,,,
,,,"So, get you gone. If this penetrate, I will",2.2.82,
,,,"consider your music the better: if it do not, it is",2.2.83,
,,,"a vice in her ears, which horse-hairs and",2.2.84,
,,,"calves'-guts, nor the voice of unpaved eunuch to",2.2.85,
,,,"boot, can never amend.",2.2.86,
,,,,,Exeunt Musicians
,,Second Lord,,,
,,,Here comes the king.,2.2.87,
,,CLOTEN,,,
,,,I am glad I was up so late; for that's the reason I,2.2.88,
,,,was up so early: he cannot choose but take this,2.2.89,
,,,service I have done fatherly.,2.2.90,
,,,,,Enter CYMBELINE and QUEEN
,,,Good morrow to your majesty and to my gracious mother.,2.2.91,
,,CYMBELINE,,,
,,,Attend you here the door of our stern daughter?,2.2.92,
,,,Will she not forth?,2.2.93,
,,CLOTEN,,,
,,,"I have assailed her with music, but she vouchsafes no notice.",2.2.94,
,,CYMBELINE,,,
,,,The exile of her minion is too new;,2.2.95,
,,,She hath not yet forgot him: some more time,2.2.96,
,,,"Must wear the print of his remembrance out,",2.2.97,
,,,And then she's yours.,2.2.98,
,,QUEEN,,,
,,,"You are most bound to the king,",2.2.99,
,,,Who lets go by no vantages that may,2.2.100,
,,,Prefer you to his daughter. Frame yourself,2.2.101,
,,,"To orderly soliciting, and be friended",2.2.102,
,,,With aptness of the season; make denials,2.2.103,
,,,Increase your services; so seem as if,2.2.104,
,,,You were inspired to do those duties which,2.2.105,
,,,"You tender to her; that you in all obey her,",2.2.106,
,,,"Save when command to your dismission tends,",2.2.107,
,,,And therein you are senseless.,2.2.108,
,,CLOTEN,,,
,,,Senseless! not so.,2.2.109,
,,,,,Enter a Messenger
,,Messenger,,,
,,,"So like you, sir, ambassadors from Rome;",2.2.110,
,,,The one is Caius Lucius.,2.2.111,
,,CYMBELINE,,,
,,,"A worthy fellow,",2.2.112,
,,,Albeit he comes on angry purpose now;,2.2.113,
,,,But that's no fault of his: we must receive him,2.2.114,
,,,According to the honour of his sender;,2.2.115,
,,,"And towards himself, his goodness forespent on us,",2.2.116,
,,,"We must extend our notice. Our dear son,",2.2.117,
,,,"When you have given good morning to your mistress,",2.2.118,
,,,Attend the queen and us; we shall have need,2.2.119,
,,,"To employ you towards this Roman. Come, our queen.",2.2.120,
,,,,,Exeunt all but CLOTEN
,,CLOTEN,,,
,,,"If she be up, I'll speak with her; if not,",2.2.121,
,,,Let her lie still and dream.,2.2.122,
,,,,,Knocks
,,,"By your leave, ho!",2.2.123,
,,,I Know her women are about her: what,2.2.124,
,,,If I do line one of their hands? 'Tis gold,2.2.125,
,,,"Which buys admittance; oft it doth; yea, and makes",2.2.126,
,,,"Diana's rangers false themselves, yield up",2.2.127,
,,,Their deer to the stand o' the stealer; and 'tis gold,2.2.128,
,,,Which makes the true man kill'd and saves the thief;,2.2.129,
,,,"Nay, sometime hangs both thief and true man: what",2.2.130,
,,,Can it not do and undo? I will make,2.2.131,
,,,"One of her women lawyer to me, for",2.2.132,
,,,I yet not understand the case myself.,2.2.133,
,,,,,Knocks
,,,By your leave.,2.2.134,
,,,,,Enter a Lady
,,Lady,,,
,,,Who's there that knocks?,2.2.135,
,,CLOTEN,,,
,,,A gentleman.,2.2.136,
,,Lady,,,
,,,No more?,2.2.137,
,,CLOTEN,,,
,,,"Yes, and a gentlewoman's son.",2.2.138,
,,Lady,,,
,,,That's more,2.2.139,
,,,"Than some, whose tailors are as dear as yours,",2.2.140,
,,,Can justly boast of. What's your lordship's pleasure?,2.2.141,
,,CLOTEN,,,
,,,Your lady's person: is she ready?,2.2.142,
,,Lady,,,
,,,"Ay,",2.2.143,
,,,To keep her chamber.,2.2.144,
,,CLOTEN,,,
,,,There is gold for you;,2.2.145,
,,,Sell me your good report.,2.2.146,
,,Lady,,,
,,,How! my good name? or to report of you,2.2.147,
,,,What I shall think is good?--The princess!,2.2.148,
,,,,,Enter IMOGEN
,,CLOTEN,,,
,,,"Good morrow, fairest: sister, your sweet hand.",2.2.149,
,,,,,Exit Lady
,,IMOGEN,,,
,,,"Good morrow, sir. You lay out too much pains",2.2.150,
,,,For purchasing but trouble; the thanks I give,2.2.151,
,,,Is telling you that I am poor of thanks,2.2.152,
,,,And scarce can spare them.,2.2.153,
,,CLOTEN,,,
,,,"Still, I swear I love you.",2.2.154,
,,IMOGEN,,,
,,,"If you but said so, 'twere as deep with me:",2.2.155,
,,,"If you swear still, your recompense is still",2.2.156,
,,,That I regard it not.,2.2.157,
,,CLOTEN,,,
,,,This is no answer.,2.2.158,
,,IMOGEN,,,
,,,"But that you shall not say I yield being silent,",2.2.159,
,,,"I would not speak. I pray you, spare me: 'faith,",2.2.160,
,,,I shall unfold equal discourtesy,2.2.161,
,,,To your best kindness: one of your great knowing,2.2.162,
,,,"Should learn, being taught, forbearance.",2.2.163,
,,CLOTEN,,,
,,,"To leave you in your madness, 'twere my sin:",2.2.164,
,,,I will not.,2.2.165,
,,IMOGEN,,,
,,,Fools are not mad folks.,2.2.166,
,,CLOTEN,,,
,,,Do you call me fool?,2.2.167,
,,IMOGEN,,,
,,,"As I am mad, I do:",2.2.168,
,,,"If you'll be patient, I'll no more be mad;",2.2.169,
,,,"That cures us both. I am much sorry, sir,",2.2.170,
,,,"You put me to forget a lady's manners,",2.2.171,
,,,"By being so verbal: and learn now, for all,",2.2.172,
,,,"That I, which know my heart, do here pronounce,",2.2.173,
,,,"By the very truth of it, I care not for you,",2.2.174,
,,,And am so near the lack of charity--,2.2.175,
,,,To accuse myself--I hate you; which I had rather,2.2.176,
,,,You felt than make't my boast.,2.2.177,
,,CLOTEN,,,
,,,You sin against,2.2.178,
,,,"Obedience, which you owe your father. For",2.2.179,
,,,"The contract you pretend with that base wretch,",2.2.180,
,,,"One bred of alms and foster'd with cold dishes,",2.2.181,
,,,"With scraps o' the court, it is no contract, none:",2.2.182,
,,,And though it be allow'd in meaner parties--,2.2.183,
,,,"Yet who than he more mean?--to knit their souls,",2.2.184,
,,,On whom there is no more dependency,2.2.185,
,,,"But brats and beggary, in self-figured knot;",2.2.186,
,,,Yet you are curb'd from that enlargement by,2.2.187,
,,,"The consequence o' the crown, and must not soil",2.2.188,
,,,The precious note of it with a base slave.,2.2.189,
,,,"A hilding for a livery, a squire's cloth,",2.2.190,
,,,"A pantler, not so eminent.",2.2.191,
,,IMOGEN,,,
,,,Profane fellow,2.2.192,
,,,Wert thou the son of Jupiter and no more,2.2.193,
,,,"But what thou art besides, thou wert too base",2.2.194,
,,,"To be his groom: thou wert dignified enough,",2.2.195,
,,,"Even to the point of envy, if 'twere made",2.2.196,
,,,"Comparative for your virtues, to be styled",2.2.197,
,,,"The under-hangman of his kingdom, and hated",2.2.198,
,,,For being preferred so well.,2.2.199,
,,CLOTEN,,,
,,,The south-fog rot him!,2.2.200,
,,IMOGEN,,,
,,,He never can meet more mischance than come,2.2.201,
,,,"To be but named of thee. His meanest garment,",2.2.202,
,,,"That ever hath but clipp'd his body, is dearer",2.2.203,
,,,"In my respect than all the hairs above thee,",2.2.204,
,,,"Were they all made such men. How now, Pisanio!",2.2.205,
,,,,,Enter PISANIO
,,CLOTEN,,,
,,,'His garment!' Now the devil--,2.2.206,
,,IMOGEN,,,
,,,To Dorothy my woman hie thee presently--,2.2.207,
,,CLOTEN,,,
,,,'His garment!',2.2.208,
,,IMOGEN,,,
,,,I am sprited with a fool.,2.2.209,
,,,"Frighted, and anger'd worse: go bid my woman",2.2.210,
,,,Search for a jewel that too casually,2.2.211,
,,,"Hath left mine arm: it was thy master's: 'shrew me,",2.2.212,
,,,If I would lose it for a revenue,2.2.213,
,,,Of any king's in Europe. I do think,2.2.214,
,,,I saw't this morning: confident I am,2.2.215,
,,,Last night 'twas on mine arm; I kiss'd it:,2.2.216,
,,,I hope it be not gone to tell my lord,2.2.217,
,,,That I kiss aught but he.,2.2.218,
,,PISANIO,,,
,,,'Twill not be lost.,2.2.219,
,,IMOGEN,,,
,,,I hope so: go and search.,2.2.220,
,,,,,Exit PISANIO
,,CLOTEN,,,
,,,You have abused me:,2.2.221,
,,,'His meanest garment!',2.2.222,
,,IMOGEN,,,
,,,"Ay, I said so, sir:",2.2.223,
,,,"If you will make't an action, call witness to't.",2.2.224,
,,CLOTEN,,,
,,,I will inform your father.,2.2.225,
,,IMOGEN,,,
,,,Your mother too:,2.2.226,
,,,"She's my good lady, and will conceive, I hope,",2.2.227,
,,,"But the worst of me. So, I leave you, sir,",2.2.228,
,,,To the worst of discontent.,2.2.229,
,,,,,Exit
,,CLOTEN,,,
,,,I'll be revenged:,2.2.230,
,,,'His meanest garment!' Well.,2.2.231,
,,,,,Exit
,,,CYMBELINE,2.2.232,
,SCENE IV. Rome. Philario's house.,,,,
,,,,,Enter POSTHUMUS and PHILARIO
,,POSTHUMUS LEONATUS,,,
,,,"Fear it not, sir: I would I were so sure",2.4.1,
,,,To win the king as I am bold her honour,2.4.2,
,,,Will remain hers.,2.4.3,
,,PHILARIO,,,
,,,What means do you make to him?,2.4.4,
,,POSTHUMUS LEONATUS,,,
,,,"Not any, but abide the change of time,",2.4.5,
,,,Quake in the present winter's state and wish,2.4.6,
,,,"That warmer days would come: in these sear'd hopes,",2.4.7,
,,,"I barely gratify your love; they failing,",2.4.8,
,,,I must die much your debtor.,2.4.9,
,,PHILARIO,,,
,,,Your very goodness and your company,2.4.10,
,,,"O'erpays all I can do. By this, your king",2.4.11,
,,,Hath heard of great Augustus: Caius Lucius,2.4.12,
,,,Will do's commission throughly: and I think,2.4.13,
,,,"He'll grant the tribute, send the arrearages,",2.4.14,
,,,"Or look upon our Romans, whose remembrance",2.4.15,
,,,Is yet fresh in their grief.,2.4.16,
,,POSTHUMUS LEONATUS,,,
,,,"I do believe,",2.4.17,
,,,"Statist though I am none, nor like to be,",2.4.18,
,,,That this will prove a war; and you shall hear,2.4.19,
,,,The legions now in Gallia sooner landed,2.4.20,
,,,In our not-fearing Britain than have tidings,2.4.21,
,,,Of any penny tribute paid. Our countrymen,2.4.22,
,,,Are men more order'd than when Julius Caesar,2.4.23,
,,,"Smiled at their lack of skill, but found",2.4.24,
,,,their courage,2.4.25,
,,,"Worthy his frowning at: their discipline,",2.4.26,
,,,"Now mingled with their courages, will make known",2.4.27,
,,,To their approvers they are people such,2.4.28,
,,,That mend upon the world.,2.4.29,
,,,,,Enter IACHIMO
,,PHILARIO,,,
,,,See! Iachimo!,2.4.30,
,,POSTHUMUS LEONATUS,,,
,,,The swiftest harts have posted you by land;,2.4.31,
,,,"And winds of all the comers kiss'd your sails,",2.4.32,
,,,To make your vessel nimble.,2.4.33,
,,PHILARIO,,,
,,,"Welcome, sir.",2.4.34,
,,POSTHUMUS LEONATUS,,,
,,,I hope the briefness of your answer made,2.4.35,
,,,The speediness of your return.,2.4.36,
,,IACHIMO,,,
,,,Your lady,2.4.37,
,,,Is one of the fairest that I have look'd upon.,2.4.38,
,,POSTHUMUS LEONATUS,,,
,,,And therewithal the best; or let her beauty,2.4.39,
,,,Look through a casement to allure false hearts,2.4.40,
,,,And be false with them.,2.4.41,
,,IACHIMO,,,
,,,Here are letters for you.,2.4.42,
,,POSTHUMUS LEONATUS,,,
,,,"Their tenor good, I trust.",2.4.43,
,,IACHIMO,,,
,,,'Tis very like.,2.4.44,
,,PHILARIO,,,
,,,Was Caius Lucius in the Britain court,2.4.45,
,,,When you were there?,2.4.46,
,,IACHIMO,,,
,,,"He was expected then,",2.4.47,
,,,But not approach'd.,2.4.48,
,,POSTHUMUS LEONATUS,,,
,,,All is well yet.,2.4.49,
,,,Sparkles this stone as it was wont? or is't not,2.4.50,
,,,Too dull for your good wearing?,2.4.51,
,,IACHIMO,,,
,,,"If I had lost it,",2.4.52,
,,,I should have lost the worth of it in gold.,2.4.53,
,,,"I'll make a journey twice as far, to enjoy",2.4.54,
,,,A second night of such sweet shortness which,2.4.55,
,,,"Was mine in Britain, for the ring is won.",2.4.56,
,,POSTHUMUS LEONATUS,,,
,,,The stone's too hard to come by.,2.4.57,
,,IACHIMO,,,
,,,"Not a whit,",2.4.58,
,,,Your lady being so easy.,2.4.59,
,,POSTHUMUS LEONATUS,,,
,,,"Make not, sir,",2.4.60,
,,,Your loss your sport: I hope you know that we,2.4.61,
,,,Must not continue friends.,2.4.62,
,,IACHIMO,,,
,,,"Good sir, we must,",2.4.63,
,,,If you keep covenant. Had I not brought,2.4.64,
,,,"The knowledge of your mistress home, I grant",2.4.65,
,,,We were to question further: but I now,2.4.66,
,,,"Profess myself the winner of her honour,",2.4.67,
,,,Together with your ring; and not the wronger,2.4.68,
,,,"Of her or you, having proceeded but",2.4.69,
,,,By both your wills.,2.4.70,
,,POSTHUMUS LEONATUS,,,
,,,If you can make't apparent,2.4.71,
,,,"That you have tasted her in bed, my hand",2.4.72,
,,,"And ring is yours; if not, the foul opinion",2.4.73,
,,,You had of her pure honour gains or loses,2.4.74,
,,,"Your sword or mine, or masterless leaves both",2.4.75,
,,,To who shall find them.,2.4.76,
,,IACHIMO,,,
,,,"Sir, my circumstances,",2.4.77,
,,,"Being so near the truth as I will make them,",2.4.78,
,,,Must first induce you to believe: whose strength,2.4.79,
,,,"I will confirm with oath; which, I doubt not,",2.4.80,
,,,"You'll give me leave to spare, when you shall find",2.4.81,
,,,You need it not.,2.4.82,
,,POSTHUMUS LEONATUS,,,
,,,Proceed.,2.4.83,
,,IACHIMO,,,
,,,"First, her bedchamber,--",2.4.84,
,,,"Where, I confess, I slept not, but profess",2.4.85,
,,,Had that was well worth watching--it was hang'd,2.4.86,
,,,With tapesty of silk and silver; the story,2.4.87,
,,,"Proud Cleopatra, when she met her Roman,",2.4.88,
,,,"And Cydnus swell'd above the banks, or for",2.4.89,
,,,The press of boats or pride: a piece of work,2.4.90,
,,,"So bravely done, so rich, that it did strive",2.4.91,
,,,In workmanship and value; which I wonder'd,2.4.92,
,,,"Could be so rarely and exactly wrought,",2.4.93,
,,,Since the true life on't was--,2.4.94,
,,POSTHUMUS LEONATUS,,,
,,,This is true;,2.4.95,
,,,"And this you might have heard of here, by me,",2.4.96,
,,,Or by some other.,2.4.97,
,,IACHIMO,,,
,,,More particulars,2.4.98,
,,,Must justify my knowledge.,2.4.99,
,,POSTHUMUS LEONATUS,,,
,,,"So they must,",2.4.100,
,,,Or do your honour injury.,2.4.101,
,,IACHIMO,,,
,,,The chimney,2.4.102,
,,,"Is south the chamber, and the chimney-piece",2.4.103,
,,,Chaste Dian bathing: never saw I figures,2.4.104,
,,,So likely to report themselves: the cutter,2.4.105,
,,,"Was as another nature, dumb; outwent her,",2.4.106,
,,,Motion and breath left out.,2.4.107,
,,POSTHUMUS LEONATUS,,,
,,,This is a thing,2.4.108,
,,,"Which you might from relation likewise reap,",2.4.109,
,,,"Being, as it is, much spoke of.",2.4.110,
,,IACHIMO,,,
,,,The roof o' the chamber,2.4.111,
,,,With golden cherubins is fretted: her andirons--,2.4.112,
,,,I had forgot them--were two winking Cupids,2.4.113,
,,,"Of silver, each on one foot standing, nicely",2.4.114,
,,,Depending on their brands.,2.4.115,
,,POSTHUMUS LEONATUS,,,
,,,This is her honour!,2.4.116,
,,,Let it be granted you have seen all this--and praise,2.4.117,
,,,Be given to your remembrance--the description,2.4.118,
,,,Of what is in her chamber nothing saves,2.4.119,
,,,The wager you have laid.,2.4.120,
,,IACHIMO,,,
,,,"Then, if you can,",2.4.121,
,,,,,Showing the bracelet
,,,Be pale: I beg but leave to air this jewel; see!,2.4.122,
,,,And now 'tis up again: it must be married,2.4.123,
,,,To that your diamond; I'll keep them.,2.4.124,
,,POSTHUMUS LEONATUS,,,
,,,Jove!,2.4.125,
,,,Once more let me behold it: is it that,2.4.126,
,,,Which I left with her?,2.4.127,
,,IACHIMO,,,
,,,Sir--I thank her--that:,2.4.128,
,,,She stripp'd it from her arm; I see her yet;,2.4.129,
,,,"Her pretty action did outsell her gift,",2.4.130,
,,,"And yet enrich'd it too: she gave it me, and said",2.4.131,
,,,She prized it once.,2.4.132,
,,POSTHUMUS LEONATUS,,,
,,,May be she pluck'd it off,2.4.133,
,,,To send it me.,2.4.134,
,,IACHIMO,,,
,,,"She writes so to you, doth she?",2.4.135,
,,POSTHUMUS LEONATUS,,,
,,,"O, no, no, no! 'tis true. Here, take this too;",2.4.136,
,,,,,Gives the ring
,,,"It is a basilisk unto mine eye,",2.4.137,
,,,Kills me to look on't. Let there be no honour,2.4.138,
,,,"Where there is beauty; truth, where semblance; love,",2.4.139,
,,,Where there's another man: the vows of women,2.4.140,
,,,"Of no more bondage be, to where they are made,",2.4.141,
,,,Than they are to their virtues; which is nothing.,2.4.142,
,,,"O, above measure false!",2.4.143,
,,PHILARIO,,,
,,,"Have patience, sir,",2.4.144,
,,,And take your ring again; 'tis not yet won:,2.4.145,
,,,It may be probable she lost it; or,2.4.146,
,,,"Who knows if one of her women, being corrupted,",2.4.147,
,,,Hath stol'n it from her?,2.4.148,
,,POSTHUMUS LEONATUS,,,
,,,Very true;,2.4.149,
,,,"And so, I hope, he came by't. Back my ring:",2.4.150,
,,,"Render to me some corporal sign about her,",2.4.151,
,,,More evident than this; for this was stolen.,2.4.152,
,,IACHIMO,,,
,,,"By Jupiter, I had it from her arm.",2.4.153,
,,POSTHUMUS LEONATUS,,,
,,,"Hark you, he swears; by Jupiter he swears.",2.4.154,
,,,"'Tis true:--nay, keep the ring--'tis true: I am sure",2.4.155,
,,,She would not lose it: her attendants are,2.4.156,
,,,All sworn and honourable:--they induced to steal it!,2.4.157,
,,,"And by a stranger!--No, he hath enjoyed her:",2.4.158,
,,,The cognizance of her incontinency,2.4.159,
,,,Is this: she hath bought the name of whore,2.4.160,
,,,thus dearly.,2.4.161,
,,,"There, take thy hire; and all the fiends of hell",2.4.162,
,,,Divide themselves between you!,2.4.163,
,,PHILARIO,,,
,,,"Sir, be patient:",2.4.164,
,,,This is not strong enough to be believed,2.4.165,
,,,Of one persuaded well of--,2.4.166,
,,POSTHUMUS LEONATUS,,,
,,,Never talk on't;,2.4.167,
,,,She hath been colted by him.,2.4.168,
,,IACHIMO,,,
,,,If you seek,2.4.169,
,,,"For further satisfying, under her breast--",2.4.170,
,,,"Worthy the pressing--lies a mole, right proud",2.4.171,
,,,"Of that most delicate lodging: by my life,",2.4.172,
,,,I kiss'd it; and it gave me present hunger,2.4.173,
,,,"To feed again, though full. You do remember",2.4.174,
,,,This stain upon her?,2.4.175,
,,POSTHUMUS LEONATUS,,,
,,,"Ay, and it doth confirm",2.4.176,
,,,"Another stain, as big as hell can hold,",2.4.177,
,,,Were there no more but it.,2.4.178,
,,IACHIMO,,,
,,,Will you hear more?,2.4.179,
,,POSTHUMUS LEONATUS,,,
,,,Spare your arithmetic: never count the turns;,2.4.180,
,,,"Once, and a million!",2.4.181,
,,IACHIMO,,,
,,,I'll be sworn--,2.4.182,
,,POSTHUMUS LEONATUS,,,
,,,No swearing.,2.4.183,
,,,"If you will swear you have not done't, you lie;",2.4.184,
,,,"And I will kill thee, if thou dost deny",2.4.185,
,,,Thou'st made me cuckold.,2.4.186,
,,IACHIMO,,,
,,,I'll deny nothing.,2.4.187,
,,POSTHUMUS LEONATUS,,,
,,,"O, that I had her here, to tear her limb-meal!",2.4.188,
,,,"I will go there and do't, i' the court, before",2.4.189,
,,,Her father. I'll do something--,2.4.190,
,,,,,Exit
,,PHILARIO,,,
,,,Quite besides,2.4.191,
,,,The government of patience! You have won:,2.4.192,
,,,"Let's follow him, and pervert the present wrath",2.4.193,
,,,He hath against himself.,2.4.194,
,,IACHIMO,,,
,,,With an my heart.,2.4.195,
,,,,,Exeunt
,SCENE V. Another room in Philario's house.,,,,
,,,,,Enter POSTHUMUS LEONATUS
,,POSTHUMUS LEONATUS,,,
,,,Is there no way for men to be but women,2.5.1,
,,,Must be half-workers? We are all bastards;,2.5.2,
,,,And that most venerable man which I,2.5.3,
,,,"Did call my father, was I know not where",2.5.4,
,,,When I was stamp'd; some coiner with his tools,2.5.5,
,,,Made me a counterfeit: yet my mother seem'd,2.5.6,
,,,The Dian of that time so doth my wife,2.5.7,
,,,"The nonpareil of this. O, vengeance, vengeance!",2.5.8,
,,,Me of my lawful pleasure she restrain'd,2.5.9,
,,,And pray'd me oft forbearance; did it with,2.5.10,
,,,A pudency so rosy the sweet view on't,2.5.11,
,,,Might well have warm'd old Saturn; that I thought her,2.5.12,
,,,"As chaste as unsunn'd snow. O, all the devils!",2.5.13,
,,,"This yellow Iachimo, in an hour,--wast not?--",2.5.14,
,,,"Or less,--at first?--perchance he spoke not, but,",2.5.15,
,,,"Like a full-acorn'd boar, a German one,",2.5.16,
,,,Cried 'O!' and mounted; found no opposition,2.5.17,
,,,But what he look'd for should oppose and she,2.5.18,
,,,Should from encounter guard. Could I find out,2.5.19,
,,,The woman's part in me! For there's no motion,2.5.20,
,,,"That tends to vice in man, but I affirm",2.5.21,
,,,"It is the woman's part: be it lying, note it,",2.5.22,
,,,"The woman's; flattering, hers; deceiving, hers;",2.5.23,
,,,"Lust and rank thoughts, hers, hers; revenges, hers;",2.5.24,
,,,"Ambitions, covetings, change of prides, disdain,",2.5.25,
,,,"Nice longing, slanders, mutability,",2.5.26,
,,,"All faults that may be named, nay, that hell knows,",2.5.27,
,,,"Why, hers, in part or all; but rather, all;",2.5.28,
,,,For even to vice,2.5.29,
,,,They are not constant but are changing still,2.5.30,
,,,"One vice, but of a minute old, for one",2.5.31,
,,,"Not half so old as that. I'll write against them,",2.5.32,
,,,"Detest them, curse them: yet 'tis greater skill",2.5.33,
,,,"In a true hate, to pray they have their will:",2.5.34,
,,,The very devils cannot plague them better.,2.5.35,
,,,,,Exit
,ACT III,,,,
