Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"Are stored with corn to make your needy bread,",1.4.95,
,,,And give them life whom hunger starved half dead.,1.4.96,
,,All,,,
,,,The gods of Greece protect you!,1.4.97,
,,,And we'll pray for you.,1.4.98,
,,PERICLES,,,
,,,"Arise, I pray you, rise:",1.4.99,
,,,"We do not look for reverence, but to love,",1.4.100,
,,,"And harbourage for ourself, our ships, and men.",1.4.101,
,,CLEON,,,
,,,"The which when any shall not gratify,",1.4.102,
,,,"Or pay you with unthankfulness in thought,",1.4.103,
,,,"Be it our wives, our children, or ourselves,",1.4.104,
,,,The curse of heaven and men succeed their evils!,1.4.105,
,,,"Till when,--the which I hope shall ne'er be seen,--",1.4.106,
,,,Your grace is welcome to our town and us.,1.4.107,
,,PERICLES,,,
,,,"Which welcome we'll accept; feast here awhile,",1.4.108,
,,,Until our stars that frown lend us a smile.,1.4.109,
,,,,,Exeunt
,ACT II,,,,
,,,,,Enter GOWER
,,GOWER,,,
,,,Here have you seen a mighty king,2.4.110,
,,,"His child, I wis, to incest bring;",2.4.111,
,,,"A better prince and benign lord,",2.4.112,
,,,That will prove awful both in deed and word.,2.4.113,
,,,"Be quiet then as men should be,",2.4.114,
,,,Till he hath pass'd necessity.,2.4.115,
,,,"I'll show you those in troubles reign,",2.4.116,
,,,"Losing a mite, a mountain gain.",2.4.117,
,,,"The good in conversation,",2.4.118,
,,,"To whom I give my benison,",2.4.119,
,,,"Is still at Tarsus, where each man",2.4.120,
,,,Thinks all is writ he speken can;,2.4.121,
,,,"And, to remember what he does,",2.4.122,
,,,Build his statue to make him glorious:,2.4.123,
,,,But tidings to the contrary,2.4.124,
,,,Are brought your eyes; what need speak I?,2.4.125,
,,,DUMB SHOW.,2.4.126,
,,,,,"Enter at one door PERICLES talking with CLEON; all  the train with them. Enter at another door a  Gentleman, with a letter to PERICLES; PERICLES  shows the letter to CLEON; gives the Messenger a  reward, and knights him. Exit PERICLES at one door, and CLEON at another"
,,,"Good Helicane, that stay'd at home,",2.4.127,
,,,Not to eat honey like a drone,2.4.128,
,,,From others' labours; for though he strive,2.4.129,
,,,"To killen bad, keep good alive;",2.4.130,
,,,"And to fulfil his prince' desire,",2.4.131,
,,,Sends word of all that haps in Tyre:,2.4.132,
,,,How Thaliard came full bent with sin,2.4.133,
,,,And had intent to murder him;,2.4.134,
,,,And that in Tarsus was not best,2.4.135,
,,,Longer for him to make his rest.,2.4.136,
,,,"He, doing so, put forth to seas,",2.4.137,
,,,"Where when men been, there's seldom ease;",2.4.138,
,,,For now the wind begins to blow;,2.4.139,
,,,Thunder above and deeps below,2.4.140,
,,,"Make such unquiet, that the ship",2.4.141,
,,,Should house him safe is wreck'd and split;,2.4.142,
,,,"And he, good prince, having all lost,",2.4.143,
,,,By waves from coast to coast is tost:,2.4.144,
,,,"All perishen of man, of pelf,",2.4.145,
,,,Ne aught escapen but himself;,2.4.146,
,,,"Till fortune, tired with doing bad,",2.4.147,
,,,"Threw him ashore, to give him glad:",2.4.148,
,,,"And here he comes. What shall be next,",2.4.149,
,,,"Pardon old Gower,--this longs the text.",2.4.150,
,,,,,Exit
,SCENE I. Pentapolis. An open place by the sea-side.,,,,
,,,,,"Enter PERICLES, wet"
,,PERICLES,,,
,,,"Yet cease your ire, you angry stars of heaven!",2.1.1,
,,,"Wind, rain, and thunder, remember, earthly man",2.1.2,
,,,Is but a substance that must yield to you;,2.1.3,
,,,"And I, as fits my nature, do obey you:",2.1.4,
,,,"Alas, the sea hath cast me on the rocks,",2.1.5,
,,,"Wash'd me from shore to shore, and left me breath",2.1.6,
,,,Nothing to think on but ensuing death:,2.1.7,
,,,Let it suffice the greatness of your powers,2.1.8,
,,,To have bereft a prince of all his fortunes;,2.1.9,
,,,"And having thrown him from your watery grave,",2.1.10,
,,,Here to have death in peace is all he'll crave.,2.1.11,
,,,,,Enter three FISHERMEN
,,First Fisherman,,,
,,,"What, ho, Pilch!",2.1.12,
,,Second Fisherman,,,
,,,"Ha, come and bring away the nets!",2.1.13,
,,First Fisherman,,,
,,,"What, Patch-breech, I say!",2.1.14,
,,Third Fisherman,,,
,,,"What say you, master?",2.1.15,
,,First Fisherman,,,
,,,"Look how thou stirrest now! come away, or I'll",2.1.16,
,,,fetch thee with a wanion.,2.1.17,
,,Third Fisherman,,,
,,,"Faith, master, I am thinking of the poor men that",2.1.18,
,,,were cast away before us even now.,2.1.19,
,,First Fisherman,,,
,,,"Alas, poor souls, it grieved my heart to hear what",2.1.20,
,,,"pitiful cries they made to us to help them, when,",2.1.21,
,,,"well-a-day, we could scarce help ourselves.",2.1.22,
,,Third Fisherman,,,
,,,"Nay, master, said not I as much when I saw the",2.1.23,
,,,porpus how he bounced and tumbled? they say,2.1.24,
,,,"they're half fish, half flesh: a plague on them,",2.1.25,
,,,"they ne'er come but I look to be washed. Master, I",2.1.26,
,,,marvel how the fishes live in the sea.,2.1.27,
,,First Fisherman,,,
,,,"Why, as men do a-land; the great ones eat up the",2.1.28,
,,,little ones: I can compare our rich misers to,2.1.29,
,,,nothing so fitly as to a whale; a' plays and,2.1.30,
,,,"tumbles, driving the poor fry before him, and at",2.1.31,
,,,last devours them all at a mouthful: such whales,2.1.32,
,,,"have I heard on o' the land, who never leave gaping",2.1.33,
,,,"till they've swallowed the whole parish, church,",2.1.34,
,,,"steeple, bells, and all.",2.1.35,
,,PERICLES,,,
,,,[Aside]  A pretty moral.,2.1.36,
,,Third Fisherman,,,
,,,"But, master, if I had been the sexton, I would have",2.1.37,
,,,been that day in the belfry.,2.1.38,
,,Second Fisherman,,,
,,,"Why, man?",2.1.39,
,,Third Fisherman,,,
,,,Because he should have swallowed me too: and when I,2.1.40,
,,,"had been in his belly, I would have kept such a",2.1.41,
,,,"jangling of the bells, that he should never have",2.1.42,
,,,"left, till he cast bells, steeple, church, and",2.1.43,
,,,parish up again. But if the good King Simonides,2.1.44,
,,,"were of my mind,--",2.1.45,
,,PERICLES,,,
,,,[Aside]  Simonides!,2.1.46,
,,Third Fisherman,,,
,,,"We would purge the land of these drones, that rob",2.1.47,
,,,the bee of her honey.,2.1.48,
,,PERICLES,,,
,,,[Aside]  How from the finny subject of the sea,2.1.49,
,,,These fishers tell the infirmities of men;,2.1.50,
,,,And from their watery empire recollect,2.1.51,
,,,All that may men approve or men detect!,2.1.52,
,,,"Peace be at your labour, honest fishermen.",2.1.53,
,,Second Fisherman,,,
,,,"Honest! good fellow, what's that? If it be a day",2.1.54,
,,,"fits you, search out of the calendar, and nobody",2.1.55,
,,,look after it.,2.1.56,
,,PERICLES,,,
,,,May see the sea hath cast upon your coast.,2.1.57,
,,Second Fisherman,,,
,,,What a drunken knave was the sea to cast thee in our,2.1.58,
,,,way!,2.1.59,
,,PERICLES,,,
,,,"A man whom both the waters and the wind,",2.1.60,
,,,"In that vast tennis-court, have made the ball",2.1.61,
,,,"For them to play upon, entreats you pity him:",2.1.62,
,,,"He asks of you, that never used to beg.",2.1.63,
,,First Fisherman,,,
,,,"No, friend, cannot you beg? Here's them in our",2.1.64,
,,,country Greece gets more with begging than we can do,2.1.65,
,,,with working.,2.1.66,
,,Second Fisherman,,,
,,,"Canst thou catch any fishes, then?",2.1.67,
,,PERICLES,,,
,,,I never practised it.,2.1.68,
,,Second Fisherman,,,
,,,"Nay, then thou wilt starve, sure; for here's nothing",2.1.69,
,,,"to be got now-a-days, unless thou canst fish for't.",2.1.70,
,,PERICLES,,,
,,,What I have been I have forgot to know;,2.1.71,
,,,"But what I am, want teaches me to think on:",2.1.72,
,,,"A man throng'd up with cold: my veins are chill,",2.1.73,
,,,And have no more of life than may suffice,2.1.74,
,,,To give my tongue that heat to ask your help;,2.1.75,
,,,"Which if you shall refuse, when I am dead,",2.1.76,
,,,"For that I am a man, pray see me buried.",2.1.77,
,,First Fisherman,,,
,,,Die quoth-a? Now gods forbid! I have a gown here;,2.1.78,
,,,"come, put it on; keep thee warm. Now, afore me, a",2.1.79,
,,,"handsome fellow! Come, thou shalt go home, and",2.1.80,
,,,"we'll have flesh for holidays, fish for",2.1.81,
,,,"fasting-days, and moreo'er puddings and flap-jacks,",2.1.82,
,,,and thou shalt be welcome.,2.1.83,
,,PERICLES,,,
,,,"I thank you, sir.",2.1.84,
,,Second Fisherman,,,
,,,"Hark you, my friend; you said you could not beg.",2.1.85,
,,PERICLES,,,
,,,I did but crave.,2.1.86,
,,Second Fisherman,,,
,,,"But crave! Then I'll turn craver too, and so I",2.1.87,
,,,shall 'scape whipping.,2.1.88,
,,PERICLES,,,
,,,"Why, are all your beggars whipped, then?",2.1.89,
,,Second Fisherman,,,
,,,"O, not all, my friend, not all; for if all your",2.1.90,
,,,"beggars were whipped, I would wish no better office",2.1.91,
,,,"than to be beadle. But, master, I'll go draw up the",2.1.92,
,,,net.,2.1.93,
,,,,,Exit with Third Fisherman
,,PERICLES,,,
,,,[Aside]  How well this honest mirth becomes their labour!,2.1.94,
,,First Fisherman,,,
,,,"Hark you, sir, do you know where ye are?",2.1.95,
,,PERICLES,,,
,,,Not well.,2.1.96,
,,First Fisherman,,,
,,,"Why, I'll tell you: this is called Pentapolis, and",2.1.97,
,,,our king the good Simonides.,2.1.98,
,,PERICLES,,,
,,,"The good King Simonides, do you call him.",2.1.99,
,,First Fisherman,,,
,,,"Ay, sir; and he deserves so to be called for his",2.1.100,
,,,peaceable reign and good government.,2.1.101,
,,PERICLES,,,
,,,"He is a happy king, since he gains from his subjects",2.1.102,
,,,the name of good by his government. How far is his,2.1.103,
,,,court distant from this shore?,2.1.104,
,,First Fisherman,,,
,,,"Marry, sir, half a day's journey: and I'll tell",2.1.105,
,,,"you, he hath a fair daughter, and to-morrow is her",2.1.106,
,,,birth-day; and there are princes and knights come,2.1.107,
,,,from all parts of the world to just and tourney for her love.,2.1.108,
,,PERICLES,,,
,,,"Were my fortunes equal to my desires, I could wish",2.1.109,
,,,to make one there.,2.1.110,
,,First Fisherman,,,
,,,"O, sir, things must be as they may; and what a man",2.1.111,
,,,"cannot get, he may lawfully deal for--his wife's soul.",2.1.112,
,,,,,"Re-enter Second and Third Fishermen, drawing up a net"
,,Second Fisherman,,,
,,,"Help, master, help! here's a fish hangs in the net,",2.1.113,
,,,like a poor man's right in the law; 'twill hardly,2.1.114,
,,,"come out. Ha! bots on't, 'tis come at last, and",2.1.115,
,,,'tis turned to a rusty armour.,2.1.116,
,,PERICLES,,,
,,,"An armour, friends! I pray you, let me see it.",2.1.117,
,,,"Thanks, fortune, yet, that, after all my crosses,",2.1.118,
,,,Thou givest me somewhat to repair myself;,2.1.119,
,,,"And though it was mine own, part of my heritage,",2.1.120,
,,,Which my dead father did bequeath to me.,2.1.121,
,,,"With this strict charge, even as he left his life,",2.1.122,
,,,"'Keep it, my Pericles; it hath been a shield",2.1.123,
,,,Twixt me and death;'--and pointed to this brace;--,2.1.124,
,,,"'For that it saved me, keep it; in like necessity--",2.1.125,
,,,The which the gods protect thee from!--may,2.1.126,
,,,defend thee.',2.1.127,
,,,"It kept where I kept, I so dearly loved it;",2.1.128,
,,,"Till the rough seas, that spare not any man,",2.1.129,
,,,"Took it in rage, though calm'd have given't again:",2.1.130,
,,,"I thank thee for't: my shipwreck now's no ill,",2.1.131,
,,,Since I have here my father's gift in's will.,2.1.132,
,,First Fisherman,,,
,,,"What mean you, sir?",2.1.133,
,,PERICLES,,,
,,,"To beg of you, kind friends, this coat of worth,",2.1.134,
,,,For it was sometime target to a king;,2.1.135,
,,,"I know it by this mark. He loved me dearly,",2.1.136,
,,,And for his sake I wish the having of it;,2.1.137,
,,,"And that you'ld guide me to your sovereign's court,",2.1.138,
,,,Where with it I may appear a gentleman;,2.1.139,
,,,"And if that ever my low fortune's better,",2.1.140,
,,,I'll pay your bounties; till then rest your debtor.,2.1.141,
,,First Fisherman,,,
,,,"Why, wilt thou tourney for the lady?",2.1.142,
,,PERICLES,,,
,,,I'll show the virtue I have borne in arms.,2.1.143,
,,First Fisherman,,,
,,,"Why, do 'e take it, and the gods give thee good on't!",2.1.144,
,,Second Fisherman,,,
,,,"Ay, but hark you, my friend; 'twas we that made up",2.1.145,
,,,this garment through the rough seams of the waters:,2.1.146,
,,,"there are certain condolements, certain vails. I",2.1.147,
,,,"hope, sir, if you thrive, you'll remember from",2.1.148,
,,,whence you had it.,2.1.149,
,,PERICLES,,,
,,,"Believe 't, I will.",2.1.150,
,,,By your furtherance I am clothed in steel;,2.1.151,
,,,"And, spite of all the rapture of the sea,",2.1.152,
,,,This jewel holds his building on my arm:,2.1.153,
,,,Unto thy value I will mount myself,2.1.154,
,,,"Upon a courser, whose delightful steps",2.1.155,
,,,Shall make the gazer joy to see him tread.,2.1.156,
,,,"Only, my friend, I yet am unprovided",2.1.157,
,,,Of a pair of bases.,2.1.158,
,,Second Fisherman,,,
,,,We'll sure provide: thou shalt have my best gown to,2.1.159,
,,,make thee a pair; and I'll bring thee to the court myself.,2.1.160,
,,PERICLES,,,
,,,"Then honour be but a goal to my will,",2.1.161,
,,,"This day I'll rise, or else add ill to ill.",2.1.162,
,,,,,Exeunt
,SCENE II. The same. A public way or platform leading to the,,,,
,,,lists. A pavilion by the side of it for the,2.2.1,
,,,"reception of King, Princess, Lords,  & c.",2.2.2,
,,,,,"Enter SIMONIDES, THAISA, Lords, and Attendants"
,,SIMONIDES,,,
,,,Are the knights ready to begin the triumph?,2.2.3,
,,First Lord,,,
,,,"They are, my liege;",2.2.4,
,,,And stay your coming to present themselves.,2.2.5,
,,SIMONIDES,,,
,,,"Return them, we are ready; and our daughter,",2.2.6,
,,,"In honour of whose birth these triumphs are,",2.2.7,
,,,"Sits here, like beauty's child, whom nature gat",2.2.8,
,,,"For men to see, and seeing wonder at.",2.2.9,
,,,,,Exit a Lord
,,THAISA,,,
,,,"It pleaseth you, my royal father, to express",2.2.10,
,,,"My commendations great, whose merit's less.",2.2.11,
,,SIMONIDES,,,
,,,It's fit it should be so; for princes are,2.2.12,
,,,A model which heaven makes like to itself:,2.2.13,
,,,"As jewels lose their glory if neglected,",2.2.14,
,,,So princes their renowns if not respected.,2.2.15,
,,,"'Tis now your honour, daughter, to explain",2.2.16,
,,,The labour of each knight in his device.,2.2.17,
,,THAISA,,,
,,,"Which, to preserve mine honour, I'll perform.",2.2.18,
,,,,,"Enter a Knight; he passes over, and his Squire presents his shield to the Princess"
,,SIMONIDES,,,
,,,Who is the first that doth prefer himself?,2.2.19,
,,THAISA,,,
,,,"A knight of Sparta, my renowned father;",2.2.20,
,,,And the device he bears upon his shield,2.2.21,
,,,Is a black Ethiope reaching at the sun,2.2.22,
,,,"The word, 'Lux tua vita mihi.'",2.2.23,
,,SIMONIDES,,,
,,,He loves you well that holds his life of you.,2.2.24,
,,,,,The Second Knight passes over
,,,Who is the second that presents himself?,2.2.25,
,,THAISA,,,
,,,"A prince of Macedon, my royal father;",2.2.26,
,,,And the device he bears upon his shield,2.2.27,
,,,Is an arm'd knight that's conquer'd by a lady;,2.2.28,
,,,"The motto thus, in Spanish, 'Piu por dulzura que por fuerza.'",2.2.29,
,,,,,The Third Knight passes over
,,SIMONIDES,,,
,,,And what's the third?,2.2.30,
,,THAISA,,,
,,,The third of Antioch;,2.2.31,
,,,"And his device, a wreath of chivalry;",2.2.32,
,,,"The word, 'Me pompae provexit apex.'",2.2.33,
,,,,,The Fourth Knight passes over
,,SIMONIDES,,,
,,,What is the fourth?,2.2.34,
,,THAISA,,,
,,,A burning torch that's turned upside down;,2.2.35,
,,,"The word, 'Quod me alit, me extinguit.'",2.2.36,
,,SIMONIDES,,,
,,,"Which shows that beauty hath his power and will,",2.2.37,
,,,Which can as well inflame as it can kill.,2.2.38,
,,,,,The Fifth Knight passes over
,,THAISA,,,
,,,"The fifth, an hand environed with clouds,",2.2.39,
,,,Holding out gold that's by the touchstone tried;,2.2.40,
,,,"The motto thus, 'Sic spectanda fides.'",2.2.41,
,,,,,"The Sixth Knight, PERICLES, passes over"
,,SIMONIDES,,,
,,,And what's,2.2.42,
,,,"The sixth and last, the which the knight himself",2.2.43,
,,,With such a graceful courtesy deliver'd?,2.2.44,
,,THAISA,,,
,,,He seems to be a stranger; but his present is,2.2.45,
,,,"A wither'd branch, that's only green at top;",2.2.46,
,,,"The motto, 'In hac spe vivo.'",2.2.47,
,,SIMONIDES,,,
,,,A pretty moral;,2.2.48,
,,,"From the dejected state wherein he is,",2.2.49,
,,,He hopes by you his fortunes yet may flourish.,2.2.50,
,,First Lord,,,
,,,He had need mean better than his outward show,2.2.51,
,,,Can any way speak in his just commend;,2.2.52,
,,,For by his rusty outside he appears,2.2.53,
,,,To have practised more the whipstock than the lance.,2.2.54,
,,Second Lord,,,
,,,"He well may be a stranger, for he comes",2.2.55,
,,,To an honour'd triumph strangely furnished.,2.2.56,
,,Third Lord,,,
,,,And on set purpose let his armour rust,2.2.57,
,,,"Until this day, to scour it in the dust.",2.2.58,
,,SIMONIDES,,,
,,,"Opinion's but a fool, that makes us scan",2.2.59,
,,,The outward habit by the inward man.,2.2.60,
,,,"But stay, the knights are coming: we will withdraw",2.2.61,
,,,Into the gallery.,2.2.62,
,,,,,Exeunt
,,,,,Great shouts within and all cry 'The mean knight!'
,SCENE III. The same. A hall of state: a banquet prepared.,,,,
,,,,,"Enter SIMONIDES, THAISA, Lords, Attendants, and Knights, from tilting"
,,SIMONIDES,,,
,,,"Knights,",2.3.1,
,,,To say you're welcome were superfluous.,2.3.2,
,,,"To place upon the volume of your deeds,",2.3.3,
,,,"As in a title-page, your worth in arms,",2.3.4,
,,,"Were more than you expect, or more than's fit,",2.3.5,
,,,Since every worth in show commends itself.,2.3.6,
,,,"Prepare for mirth, for mirth becomes a feast:",2.3.7,
,,,You are princes and my guests.,2.3.8,
,,THAISA,,,
,,,"But you, my knight and guest;",2.3.9,
,,,"To whom this wreath of victory I give,",2.3.10,
,,,And crown you king of this day's happiness.,2.3.11,
,,PERICLES,,,
,,,"'Tis more by fortune, lady, than by merit.",2.3.12,
,,SIMONIDES,,,
,,,"Call it by what you will, the day is yours;",2.3.13,
,,,"And here, I hope, is none that envies it.",2.3.14,
,,,"In framing an artist, art hath thus decreed,",2.3.15,
,,,"To make some good, but others to exceed;",2.3.16,
,,,"And you are her labour'd scholar. Come, queen o'",2.3.17,
,,,"the feast,--",2.3.18,
,,,"For, daughter, so you are,--here take your place:",2.3.19,
,,,"Marshal the rest, as they deserve their grace.",2.3.20,
,,KNIGHTS,,,
,,,We are honour'd much by good Simonides.,2.3.21,
,,SIMONIDES,,,
,,,Your presence glads our days: honour we love;,2.3.22,
,,,For who hates honour hates the gods above.,2.3.23,
,,Marshal,,,
,,,"Sir, yonder is your place.",2.3.24,
,,PERICLES,,,
,,,Some other is more fit.,2.3.25,
,,First Knight,,,
,,,"Contend not, sir; for we are gentlemen",2.3.26,
,,,That neither in our hearts nor outward eyes,2.3.27,
,,,Envy the great nor do the low despise.,2.3.28,
,,PERICLES,,,
,,,You are right courteous knights.,2.3.29,
,,SIMONIDES,,,
,,,"Sit, sir, sit.",2.3.30,
,,PERICLES,,,
,,,"By Jove, I wonder, that is king of thoughts,",2.3.31,
,,,"These cates resist me, she but thought upon.",2.3.32,
,,THAISA,,,
,,,"By Juno, that is queen of marriage,",2.3.33,
,,,All viands that I eat do seem unsavoury.,2.3.34,
,,,"Wishing him my meat. Sure, he's a gallant gentleman.",2.3.35,
,,SIMONIDES,,,
,,,He's but a country gentleman;,2.3.36,
,,,Has done no more than other knights have done;,2.3.37,
,,,Has broken a staff or so; so let it pass.,2.3.38,
,,THAISA,,,
,,,To me he seems like diamond to glass.,2.3.39,
,,PERICLES,,,
,,,"Yon king's to me like to my father's picture,",2.3.40,
,,,Which tells me in that glory once he was;,2.3.41,
,,,"Had princes sit, like stars, about his throne,",2.3.42,
,,,"And he the sun, for them to reverence;",2.3.43,
,,,"None that beheld him, but, like lesser lights,",2.3.44,
,,,Did vail their crowns to his supremacy:,2.3.45,
,,,"Where now his son's like a glow-worm in the night,",2.3.46,
,,,"The which hath fire in darkness, none in light:",2.3.47,
,,,"Whereby I see that Time's the king of men,",2.3.48,
,,,"He's both their parent, and he is their grave,",2.3.49,
,,,"And gives them what he will, not what they crave.",2.3.50,
,,SIMONIDES,,,
,,,"What, are you merry, knights?",2.3.51,
,,Knights,,,
,,,Who can be other in this royal presence?,2.3.52,
,,SIMONIDES,,,
,,,"Here, with a cup that's stored unto the brim,--",2.3.53,
,,,"As you do love, fill to your mistress' lips,--",2.3.54,
,,,We drink this health to you.,2.3.55,
,,KNIGHTS,,,
,,,We thank your grace.,2.3.56,
,,SIMONIDES,,,
,,,Yet pause awhile:,2.3.57,
,,,"Yon knight doth sit too melancholy,",2.3.58,
,,,As if the entertainment in our court,2.3.59,
,,,Had not a show might countervail his worth.,2.3.60,
,,,"Note it not you, Thaisa?",2.3.61,
,,THAISA,,,
,,,What is it,2.3.62,
,,,"To me, my father?",2.3.63,
,,SIMONIDES,,,
,,,"O, attend, my daughter:",2.3.64,
,,,"Princes in this should live like gods above,",2.3.65,
,,,Who freely give to every one that comes,2.3.66,
,,,To honour them:,2.3.67,
,,,"And princes not doin g so are like to gnats,",2.3.68,
,,,"Which make a sound, but kill'd are wonder'd at.",2.3.69,
,,,"Therefore to make his entrance more sweet,",2.3.70,
,,,"Here, say we drink this standing-bowl of wine to him.",2.3.71,
,,THAISA,,,
,,,"Alas, my father, it befits not me",2.3.72,
,,,Unto a stranger knight to be so bold:,2.3.73,
,,,"He may my proffer take for an offence,",2.3.74,
,,,Since men take women's gifts for impudence.,2.3.75,
,,SIMONIDES,,,
,,,How!,2.3.76,
,,,"Do as I bid you, or you'll move me else.",2.3.77,
,,THAISA,,,
,,,"[Aside]  Now, by the gods, he could not please me better.",2.3.78,
,,SIMONIDES,,,
,,,"And furthermore tell him, we desire to know of him,",2.3.79,
,,,"Of whence he is, his name and parentage.",2.3.80,
,,THAISA,,,
,,,"The king my father, sir, has drunk to you.",2.3.81,
,,PERICLES,,,
,,,I thank him.,2.3.82,
,,THAISA,,,
,,,Wishing it so much blood unto your life.,2.3.83,
,,PERICLES,,,
,,,"I thank both him and you, and pledge him freely.",2.3.84,
,,THAISA,,,
,,,"And further he desires to know of you,",2.3.85,
,,,"Of whence you are, your name and parentage.",2.3.86,
,,PERICLES,,,
,,,"A gentleman of Tyre; my name, Pericles;",2.3.87,
,,,My education been in arts and arms;,2.3.88,
,,,"Who, looking for adventures in the world,",2.3.89,
,,,"Was by the rough seas reft of ships and men,",2.3.90,
,,,And after shipwreck driven upon this shore.,2.3.91,
,,THAISA,,,
,,,"He thanks your grace; names himself Pericles,",2.3.92,
,,,"A gentleman of Tyre,",2.3.93,
,,,Who only by misfortune of the seas,2.3.94,
,,,"Bereft of ships and men, cast on this shore.",2.3.95,
,,SIMONIDES,,,
,,,"Now, by the gods, I pity his misfortune,",2.3.96,
,,,And will awake him from his melancholy.,2.3.97,
,,,"Come, gentlemen, we sit too long on trifles,",2.3.98,
,,,"And waste the time, which looks for other revels.",2.3.99,
,,,"Even in your armours, as you are address'd,",2.3.100,
,,,Will very well become a soldier's dance.,2.3.101,
,,,"I will not have excuse, with saying this",2.3.102,
,,,"Loud music is too harsh for ladies' heads,",2.3.103,
,,,Since they love men in arms as well as beds.,2.3.104,
,,,,,The Knights dance
,,,"So, this was well ask'd,'twas so well perform'd.",2.3.105,
,,,"Come, sir;",2.3.106,
,,,Here is a lady that wants breathing too:,2.3.107,
,,,"And I have heard, you knights of Tyre",2.3.108,
,,,Are excellent in making ladies trip;,2.3.109,
,,,And that their measures are as excellent.,2.3.110,
,,PERICLES,,,
,,,"In those that practise them they are, my lord.",2.3.111,
,,SIMONIDES,,,
,,,"O, that's as much as you would be denied",2.3.112,
,,,Of your fair courtesy.,2.3.113,
,,,,,The Knights and Ladies dance
,,,"Unclasp, unclasp:",2.3.114,
,,,"Thanks, gentlemen, to all; all have done well.",2.3.115,
,,,,,To PERICLES
,,,"But you the best. Pages and lights, to conduct",2.3.116,
,,,These knights unto their several lodgings!,2.3.117,
,,,,,To PERICLES
,,,"Yours, sir,",2.3.118,
,,,We have given order to be next our own.,2.3.119,
,,PERICLES,,,
,,,I am at your grace's pleasure.,2.3.120,
,,SIMONIDES,,,
,,,"Princes, it is too late to talk of love;",2.3.121,
,,,And that's the mark I know you level at:,2.3.122,
,,,Therefore each one betake him to his rest;,2.3.123,
,,,To-morrow all for speeding do their best.,2.3.124,
,,,,,Exeunt
,SCENE IV. Tyre. A room in the Governor's house.,,,,
,,,,,Enter HELICANUS and ESCANES
,,HELICANUS,,,
,,,"No, Escanes, know this of me,",2.4.1,
,,,Antiochus from incest lived not free:,2.4.2,
,,,"For which, the most high gods not minding longer",2.4.3,
,,,"To withhold the vengeance that they had in store,",2.4.4,
,,,"Due to this heinous capital offence,",2.4.5,
,,,"Even in the height and pride of all his glory,",2.4.6,
,,,When he was seated in a chariot,2.4.7,
,,,"Of an inestimable value, and his daughter with him,",2.4.8,
,,,A fire from heaven came and shrivell'd up,2.4.9,
,,,"Their bodies, even to loathing; for they so stunk,",2.4.10,
,,,That all those eyes adored them ere their fall,2.4.11,
,,,Scorn now their hand should give them burial.,2.4.12,
,,ESCANES,,,
,,,'Twas very strange.,2.4.13,
,,HELICANUS,,,
,,,And yet but justice; for though,2.4.14,
,,,"This king were great, his greatness was no guard",2.4.15,
,,,"To bar heaven's shaft, but sin had his reward.",2.4.16,
,,ESCANES,,,
,,,'Tis very true.,2.4.17,
,,,,,Enter two or three Lords
,,First Lord,,,
,,,"See, not a man in private conference",2.4.18,
,,,Or council has respect with him but he.,2.4.19,
,,Second Lord,,,
,,,It shall no longer grieve without reproof.,2.4.20,
,,Third Lord,,,
,,,And cursed be he that will not second it.,2.4.21,
,,First Lord,,,
,,,"Follow me, then. Lord Helicane, a word.",2.4.22,
,,HELICANUS,,,
,,,"With me? and welcome: happy day, my lords.",2.4.23,
,,First Lord,,,
,,,"Know that our griefs are risen to the top,",2.4.24,
,,,And now at length they overflow their banks.,2.4.25,
,,HELICANUS,,,
,,,Your griefs! for what? wrong not your prince you love.,2.4.26,
,,First Lord,,,
,,,"Wrong not yourself, then, noble Helicane;",2.4.27,
,,,"But if the prince do live, let us salute him,",2.4.28,
,,,Or know what ground's made happy by his breath.,2.4.29,
,,,"If in the world he live, we'll seek him out;",2.4.30,
,,,"If in his grave he rest, we'll find him there;",2.4.31,
,,,"And be resolved he lives to govern us,",2.4.32,
,,,"Or dead, give's cause to mourn his funeral,",2.4.33,
,,,And leave us to our free election.,2.4.34,
,,Second Lord,,,
,,,Whose death indeed's the strongest in our censure:,2.4.35,
,,,"And knowing this kingdom is without a head,--",2.4.36,
,,,Like goodly buildings left without a roof,2.4.37,
,,,"Soon fall to ruin,--your noble self,",2.4.38,
,,,"That best know how to rule and how to reign,",2.4.39,
,,,"We thus submit unto,--our sovereign.",2.4.40,
,,All,,,
,,,"Live, noble Helicane!",2.4.41,
,,HELICANUS,,,
,,,"For honour's cause, forbear your suffrages:",2.4.42,
,,,"If that you love Prince Pericles, forbear.",2.4.43,
,,,"Take I your wish, I leap into the seas,",2.4.44,
,,,Where's hourly trouble for a minute's ease.,2.4.45,
,,,"A twelvemonth longer, let me entreat you to",2.4.46,
,,,Forbear the absence of your king:,2.4.47,
,,,"If in which time expired, he not return,",2.4.48,
,,,I shall with aged patience bear your yoke.,2.4.49,
,,,"But if I cannot win you to this love,",2.4.50,
,,,"Go search like nobles, like noble subjects,",2.4.51,
,,,And in your search spend your adventurous worth;,2.4.52,
,,,"Whom if you find, and win unto return,",2.4.53,
,,,You shall like diamonds sit about his crown.,2.4.54,
,,First Lord,,,
,,,To wisdom he's a fool that will not yield;,2.4.55,
