Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"Age cannot wither her, nor custom stale",2.2.278,
,,,Her infinite variety: other women cloy,2.2.279,
,,,The appetites they feed: but she makes hungry,2.2.280,
,,,Where most she satisfies; for vilest things,2.2.281,
,,,Become themselves in her: that the holy priests,2.2.282,
,,,Bless her when she is riggish.,2.2.283,
,,MECAENAS,,,
,,,"If beauty, wisdom, modesty, can settle",2.2.284,
,,,"The heart of Antony, Octavia is",2.2.285,
,,,A blessed lottery to him.,2.2.286,
,,AGRIPPA,,,
,,,Let us go.,2.2.287,
,,,"Good Enobarbus, make yourself my guest",2.2.288,
,,,Whilst you abide here.,2.2.289,
,,DOMITIUS ENOBARBUS,,,
,,,"Humbly, sir, I thank you.",2.2.290,
,,,,,Exeunt
,SCENE III. The same. OCTAVIUS CAESAR's house.,,,,
,,,,,"Enter MARK ANTONY, OCTAVIUS CAESAR, OCTAVIA between them, and Attendants"
,,MARK ANTONY,,,
,,,The world and my great office will sometimes,2.3.1,
,,,Divide me from your bosom.,2.3.2,
,,OCTAVIA,,,
,,,All which time,2.3.3,
,,,Before the gods my knee shall bow my prayers,2.3.4,
,,,To them for you.,2.3.5,
,,MARK ANTONY,,,
,,,"Good night, sir. My Octavia,",2.3.6,
,,,Read not my blemishes in the world's report:,2.3.7,
,,,I have not kept my square; but that to come,2.3.8,
,,,"Shall all be done by the rule. Good night, dear lady.",2.3.9,
,,,"Good night, sir.",2.3.10,
,,OCTAVIUS CAESAR,,,
,,,Good night.,2.3.11,
,,,,,Exeunt OCTAVIUS CAESAR and OCTAVIA
,,,,,Enter Soothsayer
,,MARK ANTONY,,,
,,,"Now, sirrah; you do wish yourself in Egypt?",2.3.12,
,,Soothsayer,,,
,,,"Would I had never come from thence, nor you Thither!",2.3.13,
,,MARK ANTONY,,,
,,,"If you can, your reason?",2.3.14,
,,Soothsayer,,,
,,,I see it in,2.3.15,
,,,"My motion, have it not in my tongue: but yet",2.3.16,
,,,Hie you to Egypt again.,2.3.17,
,,MARK ANTONY,,,
,,,"Say to me,",2.3.18,
,,,"Whose fortunes shall rise higher, Caesar's or mine?",2.3.19,
,,Soothsayer,,,
,,,Caesar's.,2.3.20,
,,,"Therefore, O Antony, stay not by his side:",2.3.21,
,,,"Thy demon, that's thy spirit which keeps thee, is",2.3.22,
,,,"Noble, courageous high, unmatchable,",2.3.23,
,,,"Where Caesar's is not; but, near him, thy angel",2.3.24,
,,,"Becomes a fear, as being o'erpower'd: therefore",2.3.25,
,,,Make space enough between you.,2.3.26,
,,MARK ANTONY,,,
,,,Speak this no more.,2.3.27,
,,Soothsayer,,,
,,,"To none but thee; no more, but when to thee.",2.3.28,
,,,"If thou dost play with him at any game,",2.3.29,
,,,"Thou art sure to lose; and, of that natural luck,",2.3.30,
,,,"He beats thee 'gainst the odds: thy lustre thickens,",2.3.31,
,,,"When he shines by: I say again, thy spirit",2.3.32,
,,,Is all afraid to govern thee near him;,2.3.33,
,,,"But, he away, 'tis noble.",2.3.34,
,,MARK ANTONY,,,
,,,Get thee gone:,2.3.35,
,,,Say to Ventidius I would speak with him:,2.3.36,
,,,,,Exit Soothsayer
,,,"He shall to Parthia. Be it art or hap,",2.3.37,
,,,He hath spoken true: the very dice obey him;,2.3.38,
,,,And in our sports my better cunning faints,2.3.39,
,,,"Under his chance: if we draw lots, he speeds;",2.3.40,
,,,"His cocks do win the battle still of mine,",2.3.41,
,,,When it is all to nought; and his quails ever,2.3.42,
,,,"Beat mine, inhoop'd, at odds. I will to Egypt:",2.3.43,
,,,"And though I make this marriage for my peace,",2.3.44,
,,,I' the east my pleasure lies.,2.3.45,
,,,,,Enter VENTIDIUS
,,,"O, come, Ventidius,",2.3.46,
,,,You must to Parthia: your commission's ready;,2.3.47,
,,,"Follow me, and receive't.",2.3.48,
,,,,,Exeunt
,SCENE IV. The same. A street.,,,,
,,,,,"Enter LEPIDUS, MECAENAS, and AGRIPPA"
,,LEPIDUS,,,
,,,"Trouble yourselves no further: pray you, hasten",2.4.1,
,,,Your generals after.,2.4.2,
,,AGRIPPA,,,
,,,"Sir, Mark Antony",2.4.3,
,,,"Will e'en but kiss Octavia, and we'll follow.",2.4.4,
,,LEPIDUS,,,
,,,"Till I shall see you in your soldier's dress,",2.4.5,
,,,"Which will become you both, farewell.",2.4.6,
,,MECAENAS,,,
,,,"We shall,",2.4.7,
,,,"As I conceive the journey, be at the Mount",2.4.8,
,,,"Before you, Lepidus.",2.4.9,
,,LEPIDUS,,,
,,,Your way is shorter;,2.4.10,
,,,My purposes do draw me much about:,2.4.11,
,,,You'll win two days upon me.,2.4.12,
,,MECAENAS,,,
,,AGRIPPA,,,
,,,"Sir, good success!",2.4.13,
,,LEPIDUS,,,
,,,Farewell.,2.4.14,
,,,,,Exeunt
,SCENE V. Alexandria. CLEOPATRA's palace.,,,,
,,,,,"Enter CLEOPATRA, CHARMIAN, IRAS, and ALEXAS"
,,CLEOPATRA,,,
,,,"Give me some music; music, moody food",2.5.1,
,,,Of us that trade in love.,2.5.2,
,,Attendants,,,
,,,"The music, ho!",2.5.3,
,,,,,Enter MARDIAN
,,CLEOPATRA,,,
,,,"Let it alone; let's to billiards: come, Charmian.",2.5.4,
,,CHARMIAN,,,
,,,My arm is sore; best play with Mardian.,2.5.5,
,,CLEOPATRA,,,
,,,As well a woman with an eunuch play'd,2.5.6,
,,,"As with a woman. Come, you'll play with me, sir?",2.5.7,
,,MARDIAN,,,
,,,"As well as I can, madam.",2.5.8,
,,CLEOPATRA,,,
,,,"And when good will is show'd, though't come",2.5.9,
,,,"too short,",2.5.10,
,,,The actor may plead pardon. I'll none now:,2.5.11,
,,,"Give me mine angle; we'll to the river: there,",2.5.12,
,,,"My music playing far off, I will betray",2.5.13,
,,,Tawny-finn'd fishes; my bended hook shall pierce,2.5.14,
,,,"Their slimy jaws; and, as I draw them up,",2.5.15,
,,,"I'll think them every one an Antony,",2.5.16,
,,,"And say 'Ah, ha! you're caught.'",2.5.17,
,,CHARMIAN,,,
,,,'Twas merry when,2.5.18,
,,,You wager'd on your angling; when your diver,2.5.19,
,,,"Did hang a salt-fish on his hook, which he",2.5.20,
,,,With fervency drew up.,2.5.21,
,,CLEOPATRA,,,
,,,"That time,--O times!--",2.5.22,
,,,I laugh'd him out of patience; and that night,2.5.23,
,,,"I laugh'd him into patience; and next morn,",2.5.24,
,,,"Ere the ninth hour, I drunk him to his bed;",2.5.25,
,,,"Then put my tires and mantles on him, whilst",2.5.26,
,,,I wore his sword Philippan.,2.5.27,
,,,,,Enter a Messenger
,,,"O, from Italy",2.5.28,
,,,"Ram thou thy fruitful tidings in mine ears,",2.5.29,
,,,That long time have been barren.,2.5.30,
,,Messenger,,,
,,,"Madam, madam,--",2.5.31,
,,CLEOPATRA,,,
,,,"Antonius dead!--If thou say so, villain,",2.5.32,
,,,"Thou kill'st thy mistress: but well and free,",2.5.33,
,,,"If thou so yield him, there is gold, and here",2.5.34,
,,,My bluest veins to kiss; a hand that kings,2.5.35,
,,,"Have lipp'd, and trembled kissing.",2.5.36,
,,Messenger,,,
,,,"First, madam, he is well.",2.5.37,
,,CLEOPATRA,,,
,,,"Why, there's more gold.",2.5.38,
,,,"But, sirrah, mark, we use",2.5.39,
,,,"To say the dead are well: bring it to that,",2.5.40,
,,,The gold I give thee will I melt and pour,2.5.41,
,,,Down thy ill-uttering throat.,2.5.42,
,,Messenger,,,
,,,"Good madam, hear me.",2.5.43,
,,CLEOPATRA,,,
,,,"Well, go to, I will;",2.5.44,
,,,But there's no goodness in thy face: if Antony,2.5.45,
,,,"Be free and healthful,--so tart a favour",2.5.46,
,,,"To trumpet such good tidings! If not well,",2.5.47,
,,,"Thou shouldst come like a Fury crown'd with snakes,",2.5.48,
,,,Not like a formal man.,2.5.49,
,,Messenger,,,
,,,Will't please you hear me?,2.5.50,
,,CLEOPATRA,,,
,,,I have a mind to strike thee ere thou speak'st:,2.5.51,
,,,"Yet if thou say Antony lives, is well,",2.5.52,
,,,"Or friends with Caesar, or not captive to him,",2.5.53,
,,,"I'll set thee in a shower of gold, and hail",2.5.54,
,,,Rich pearls upon thee.,2.5.55,
,,Messenger,,,
,,,"Madam, he's well.",2.5.56,
,,CLEOPATRA,,,
,,,Well said.,2.5.57,
,,Messenger,,,
,,,And friends with Caesar.,2.5.58,
,,CLEOPATRA,,,
,,,Thou'rt an honest man.,2.5.59,
,,Messenger,,,
,,,Caesar and he are greater friends than ever.,2.5.60,
,,CLEOPATRA,,,
,,,Make thee a fortune from me.,2.5.61,
,,Messenger,,,
,,,"But yet, madam,--",2.5.62,
,,CLEOPATRA,,,
,,,"I do not like 'But yet,' it does allay",2.5.63,
,,,The good precedence; fie upon 'But yet'!,2.5.64,
,,,'But yet' is as a gaoler to bring forth,2.5.65,
,,,"Some monstrous malefactor. Prithee, friend,",2.5.66,
,,,"Pour out the pack of matter to mine ear,",2.5.67,
,,,The good and bad together: he's friends with Caesar:,2.5.68,
,,,In state of health thou say'st; and thou say'st free.,2.5.69,
,,Messenger,,,
,,,"Free, madam! no; I made no such report:",2.5.70,
,,,He's bound unto Octavia.,2.5.71,
,,CLEOPATRA,,,
,,,For what good turn?,2.5.72,
,,Messenger,,,
,,,For the best turn i' the bed.,2.5.73,
,,CLEOPATRA,,,
,,,"I am pale, Charmian.",2.5.74,
,,Messenger,,,
,,,"Madam, he's married to Octavia.",2.5.75,
,,CLEOPATRA,,,
,,,The most infectious pestilence upon thee!,2.5.76,
,,,,,Strikes him down
,,Messenger,,,
,,,"Good madam, patience.",2.5.77,
,,CLEOPATRA,,,
,,,"What say you? Hence,",2.5.78,
,,,,,Strikes him again
,,,Horrible villain! or I'll spurn thine eyes,2.5.79,
,,,Like balls before me; I'll unhair thy head:,2.5.80,
,,,,,She hales him up and down
,,,"Thou shalt be whipp'd with wire, and stew'd in brine,",2.5.81,
,,,Smarting in lingering pickle.,2.5.82,
,,Messenger,,,
,,,"Gracious madam,",2.5.83,
,,,I that do bring the news made not the match.,2.5.84,
,,CLEOPATRA,,,
,,,"Say 'tis not so, a province I will give thee,",2.5.85,
,,,And make thy fortunes proud: the blow thou hadst,2.5.86,
,,,Shall make thy peace for moving me to rage;,2.5.87,
,,,And I will boot thee with what gift beside,2.5.88,
,,,Thy modesty can beg.,2.5.89,
,,Messenger,,,
,,,"He's married, madam.",2.5.90,
,,CLEOPATRA,,,
,,,"Rogue, thou hast lived too long.",2.5.91,
,,,,,Draws a knife
,,Messenger,,,
,,,"Nay, then I'll run.",2.5.92,
,,,"What mean you, madam? I have made no fault.",2.5.93,
,,,,,Exit
,,CHARMIAN,,,
,,,"Good madam, keep yourself within yourself:",2.5.94,
,,,The man is innocent.,2.5.95,
,,CLEOPATRA,,,
,,,Some innocents 'scape not the thunderbolt.,2.5.96,
,,,Melt Egypt into Nile! and kindly creatures,2.5.97,
,,,Turn all to serpents! Call the slave again:,2.5.98,
,,,"Though I am mad, I will not bite him: call.",2.5.99,
,,CHARMIAN,,,
,,,He is afeard to come.,2.5.100,
,,CLEOPATRA,,,
,,,I will not hurt him.,2.5.101,
,,,,,Exit CHARMIAN
,,,"These hands do lack nobility, that they strike",2.5.102,
,,,A meaner than myself; since I myself,2.5.103,
,,,Have given myself the cause.,2.5.104,
,,,,,Re-enter CHARMIAN and Messenger
,,,"Come hither, sir.",2.5.105,
,,,"Though it be honest, it is never good",2.5.106,
,,,To bring bad news: give to a gracious message.,2.5.107,
,,,An host of tongues; but let ill tidings tell,2.5.108,
,,,Themselves when they be felt.,2.5.109,
,,Messenger,,,
,,,I have done my duty.,2.5.110,
,,CLEOPATRA,,,
,,,Is he married?,2.5.111,
,,,"I cannot hate thee worser than I do,",2.5.112,
,,,If thou again say 'Yes.',2.5.113,
,,Messenger,,,
,,,"He's married, madam.",2.5.114,
,,CLEOPATRA,,,
,,,The gods confound thee! dost thou hold there still?,2.5.115,
,,Messenger,,,
,,,"Should I lie, madam?",2.5.116,
,,CLEOPATRA,,,
,,,"O, I would thou didst,",2.5.117,
,,,So half my Egypt were submerged and made,2.5.118,
,,,"A cistern for scaled snakes! Go, get thee hence:",2.5.119,
,,,"Hadst thou Narcissus in thy face, to me",2.5.120,
,,,Thou wouldst appear most ugly. He is married?,2.5.121,
,,Messenger,,,
,,,I crave your highness' pardon.,2.5.122,
,,CLEOPATRA,,,
,,,He is married?,2.5.123,
,,Messenger,,,
,,,Take no offence that I would not offend you:,2.5.124,
,,,To punish me for what you make me do.,2.5.125,
,,,Seems much unequal: he's married to Octavia.,2.5.126,
,,CLEOPATRA,,,
,,,"O, that his fault should make a knave of thee,",2.5.127,
,,,That art not what thou'rt sure of! Get thee hence:,2.5.128,
,,,The merchandise which thou hast brought from Rome,2.5.129,
,,,"Are all too dear for me: lie they upon thy hand,",2.5.130,
,,,And be undone by 'em!,2.5.131,
,,,,,Exit Messenger
,,CHARMIAN,,,
,,,"Good your highness, patience.",2.5.132,
,,CLEOPATRA,,,
,,,"In praising Antony, I have dispraised Caesar.",2.5.133,
,,CHARMIAN,,,
,,,"Many times, madam.",2.5.134,
,,CLEOPATRA,,,
,,,I am paid for't now.,2.5.135,
,,,Lead me from hence:,2.5.136,
,,,"I faint: O Iras, Charmian! 'tis no matter.",2.5.137,
,,,"Go to the fellow, good Alexas; bid him",2.5.138,
,,,"Report the feature of Octavia, her years,",2.5.139,
,,,"Her inclination, let him not leave out",2.5.140,
,,,The colour of her hair: bring me word quickly.,2.5.141,
,,,,,Exit ALEXAS
,,,"Let him for ever go:--let him not--Charmian,",2.5.142,
,,,"Though he be painted one way like a Gorgon,",2.5.143,
,,,The other way's a Mars. Bid you Alexas,2.5.144,
,,,,,To MARDIAN
,,,"Bring me word how tall she is. Pity me, Charmian,",2.5.145,
,,,But do not speak to me. Lead me to my chamber.,2.5.146,
,,,,,Exeunt
,SCENE VI. Near Misenum.,,,,
,,,,,"Flourish. Enter POMPEY and MENAS at one door,  with drum and trumpet: at another, OCTAVIUS CAESAR,  MARK ANTONY, LEPIDUS, DOMITIUS ENOBARBUS, MECAENAS, with Soldiers marching"
,,POMPEY,,,
,,,"Your hostages I have, so have you mine;",2.6.1,
,,,And we shall talk before we fight.,2.6.2,
,,OCTAVIUS CAESAR,,,
,,,Most meet,2.6.3,
,,,That first we come to words; and therefore have we,2.6.4,
,,,Our written purposes before us sent;,2.6.5,
,,,"Which, if thou hast consider'd, let us know",2.6.6,
,,,"If 'twill tie up thy discontented sword,",2.6.7,
,,,And carry back to Sicily much tall youth,2.6.8,
,,,That else must perish here.,2.6.9,
,,POMPEY,,,
,,,"To you all three,",2.6.10,
,,,"The senators alone of this great world,",2.6.11,
,,,"Chief factors for the gods, I do not know",2.6.12,
,,,"Wherefore my father should revengers want,",2.6.13,
,,,"Having a son and friends; since Julius Caesar,",2.6.14,
,,,"Who at Philippi the good Brutus ghosted,",2.6.15,
,,,There saw you labouring for him. What was't,2.6.16,
,,,That moved pale Cassius to conspire; and what,2.6.17,
,,,"Made the all-honour'd, honest Roman, Brutus,",2.6.18,
,,,"With the arm'd rest, courtiers and beauteous freedom,",2.6.19,
,,,To drench the Capitol; but that they would,2.6.20,
,,,Have one man but a man? And that is it,2.6.21,
,,,Hath made me rig my navy; at whose burthen,2.6.22,
,,,The anger'd ocean foams; with which I meant,2.6.23,
,,,To scourge the ingratitude that despiteful Rome,2.6.24,
,,,Cast on my noble father.,2.6.25,
,,OCTAVIUS CAESAR,,,
,,,Take your time.,2.6.26,
,,MARK ANTONY,,,
,,,"Thou canst not fear us, Pompey, with thy sails;",2.6.27,
,,,"We'll speak with thee at sea: at land, thou know'st",2.6.28,
,,,How much we do o'er-count thee.,2.6.29,
,,POMPEY,,,
,,,"At land, indeed,",2.6.30,
,,,Thou dost o'er-count me of my father's house:,2.6.31,
,,,"But, since the cuckoo builds not for himself,",2.6.32,
,,,Remain in't as thou mayst.,2.6.33,
,,LEPIDUS,,,
,,,Be pleased to tell us--,2.6.34,
,,,For this is from the present--how you take,2.6.35,
,,,The offers we have sent you.,2.6.36,
,,OCTAVIUS CAESAR,,,
,,,There's the point.,2.6.37,
,,MARK ANTONY,,,
,,,"Which do not be entreated to, but weigh",2.6.38,
,,,What it is worth embraced.,2.6.39,
,,OCTAVIUS CAESAR,,,
,,,"And what may follow,",2.6.40,
,,,To try a larger fortune.,2.6.41,
,,POMPEY,,,
,,,You have made me offer,2.6.42,
,,,"Of Sicily, Sardinia; and I must",2.6.43,
,,,"Rid all the sea of pirates; then, to send",2.6.44,
,,,Measures of wheat to Rome; this 'greed upon,2.6.45,
,,,"To part with unhack'd edges, and bear back",2.6.46,
,,,Our targes undinted.,2.6.47,
,,OCTAVIUS CAESAR,,,
,,MARK ANTONY,,,
,,LEPIDUS,,,
,,,That's our offer.,2.6.48,
,,POMPEY,,,
,,,"Know, then,",2.6.49,
,,,I came before you here a man prepared,2.6.50,
,,,To take this offer: but Mark Antony,2.6.51,
,,,Put me to some impatience: though I lose,2.6.52,
,,,"The praise of it by telling, you must know,",2.6.53,
,,,"When Caesar and your brother were at blows,",2.6.54,
,,,Your mother came to Sicily and did find,2.6.55,
,,,Her welcome friendly.,2.6.56,
,,MARK ANTONY,,,
,,,"I have heard it, Pompey;",2.6.57,
,,,And am well studied for a liberal thanks,2.6.58,
,,,Which I do owe you.,2.6.59,
,,POMPEY,,,
,,,Let me have your hand:,2.6.60,
,,,"I did not think, sir, to have met you here.",2.6.61,
,,MARK ANTONY,,,
,,,"The beds i' the east are soft; and thanks to you,",2.6.62,
,,,That call'd me timelier than my purpose hither;,2.6.63,
,,,For I have gain'd by 't.,2.6.64,
,,OCTAVIUS CAESAR,,,
,,,"Since I saw you last,",2.6.65,
,,,There is a change upon you.,2.6.66,
,,POMPEY,,,
,,,"Well, I know not",2.6.67,
,,,What counts harsh fortune casts upon my face;,2.6.68,
,,,"But in my bosom shall she never come,",2.6.69,
,,,To make my heart her vassal.,2.6.70,
,,LEPIDUS,,,
,,,Well met here.,2.6.71,
,,POMPEY,,,
,,,"I hope so, Lepidus. Thus we are agreed:",2.6.72,
,,,"I crave our composition may be written,",2.6.73,
,,,And seal'd between us.,2.6.74,
,,OCTAVIUS CAESAR,,,
,,,That's the next to do.,2.6.75,
,,POMPEY,,,
,,,We'll feast each other ere we part; and let's,2.6.76,
,,,Draw lots who shall begin.,2.6.77,
,,MARK ANTONY,,,
,,,"That will I, Pompey.",2.6.78,
,,POMPEY,,,
,,,"No, Antony, take the lot: but, first",2.6.79,
,,,"Or last, your fine Egyptian cookery",2.6.80,
,,,Shall have the fame. I have heard that Julius Caesar,2.6.81,
,,,Grew fat with feasting there.,2.6.82,
,,MARK ANTONY,,,
,,,You have heard much.,2.6.83,
,,POMPEY,,,
,,,"I have fair meanings, sir.",2.6.84,
,,MARK ANTONY,,,
,,,And fair words to them.,2.6.85,
,,POMPEY,,,
,,,Then so much have I heard:,2.6.86,
,,,"And I have heard, Apollodorus carried--",2.6.87,
,,DOMITIUS ENOBARBUS,,,
,,,No more of that: he did so.,2.6.88,
,,POMPEY,,,
,,,"What, I pray you?",2.6.89,
,,DOMITIUS ENOBARBUS,,,
,,,A certain queen to Caesar in a mattress.,2.6.90,
,,POMPEY,,,
,,,"I know thee now: how farest thou, soldier?",2.6.91,
,,DOMITIUS ENOBARBUS,,,
,,,Well;,2.6.92,
,,,"And well am like to do; for, I perceive,",2.6.93,
,,,Four feasts are toward.,2.6.94,
,,POMPEY,,,
,,,Let me shake thy hand;,2.6.95,
,,,"I never hated thee: I have seen thee fight,",2.6.96,
,,,When I have envied thy behavior.,2.6.97,
,,DOMITIUS ENOBARBUS,,,
,,,"Sir,",2.6.98,
,,,"I never loved you much; but I ha' praised ye,",2.6.99,
,,,When you have well deserved ten times as much,2.6.100,
,,,As I have said you did.,2.6.101,
,,POMPEY,,,
,,,"Enjoy thy plainness,",2.6.102,
,,,It nothing ill becomes thee.,2.6.103,
,,,Aboard my galley I invite you all:,2.6.104,
,,,"Will you lead, lords?",2.6.105,
,,OCTAVIUS CAESAR,,,
,,MARK ANTONY,,,
,,LEPIDUS,,,
,,,"Show us the way, sir.",2.6.106,
,,POMPEY,,,
,,,Come.,2.6.107,
,,,,,Exeunt all but MENAS and ENOBARBUS
,,MENAS,,,
,,,"[Aside]  Thy father, Pompey, would ne'er have",2.6.108,
,,,"made this treaty.--You and I have known, sir.",2.6.109,
,,DOMITIUS ENOBARBUS,,,
,,,"At sea, I think.",2.6.110,
,,MENAS,,,
,,,"We have, sir.",2.6.111,
,,DOMITIUS ENOBARBUS,,,
,,,You have done well by water.,2.6.112,
,,MENAS,,,
,,,And you by land.,2.6.113,
,,DOMITIUS ENOBARBUS,,,
,,,I will praise any man that will praise me; though it,2.6.114,
,,,cannot be denied what I have done by land.,2.6.115,
,,MENAS,,,
,,,Nor what I have done by water.,2.6.116,
,,DOMITIUS ENOBARBUS,,,
,,,"Yes, something you can deny for your own",2.6.117,
,,,safety: you have been a great thief by sea.,2.6.118,
,,MENAS,,,
,,,And you by land.,2.6.119,
,,DOMITIUS ENOBARBUS,,,
,,,There I deny my land service. But give me your,2.6.120,
,,,"hand, Menas: if our eyes had authority, here they",2.6.121,
,,,might take two thieves kissing.,2.6.122,
,,MENAS,,,
,,,"All men's faces are true, whatsome'er their hands are.",2.6.123,
,,DOMITIUS ENOBARBUS,,,
,,,But there is never a fair woman has a true face.,2.6.124,
,,MENAS,,,
,,,No slander; they steal hearts.,2.6.125,
,,DOMITIUS ENOBARBUS,,,
,,,We came hither to fight with you.,2.6.126,
,,MENAS,,,
,,,"For my part, I am sorry it is turned to a drinking.",2.6.127,
,,,Pompey doth this day laugh away his fortune.,2.6.128,
,,DOMITIUS ENOBARBUS,,,
,,,"If he do, sure, he cannot weep't back again.",2.6.129,
,,MENAS,,,
,,,"You've said, sir. We looked not for Mark Antony",2.6.130,
,,,"here: pray you, is he married to Cleopatra?",2.6.131,
,,DOMITIUS ENOBARBUS,,,
,,,Caesar's sister is called Octavia.,2.6.132,
,,MENAS,,,
,,,"True, sir; she was the wife of Caius Marcellus.",2.6.133,
,,DOMITIUS ENOBARBUS,,,
,,,But she is now the wife of Marcus Antonius.,2.6.134,
,,MENAS,,,
,,,"Pray ye, sir?",2.6.135,
,,DOMITIUS ENOBARBUS,,,
,,,'Tis true.,2.6.136,
,,MENAS,,,
,,,Then is Caesar and he for ever knit together.,2.6.137,
,,DOMITIUS ENOBARBUS,,,
,,,"If I were bound to divine of this unity, I would",2.6.138,
,,,not prophesy so.,2.6.139,
,,MENAS,,,
,,,I think the policy of that purpose made more in the,2.6.140,
,,,marriage than the love of the parties.,2.6.141,
,,DOMITIUS ENOBARBUS,,,
,,,"I think so too. But you shall find, the band that",2.6.142,
,,,seems to tie their friendship together will be the,2.6.143,
,,,very strangler of their amity: Octavia is of a,2.6.144,
,,,"holy, cold, and still conversation.",2.6.145,
,,MENAS,,,
,,,Who would not have his wife so?,2.6.146,
,,DOMITIUS ENOBARBUS,,,
,,,Not he that himself is not so; which is Mark Antony.,2.6.147,
,,,He will to his Egyptian dish again: then shall the,2.6.148,
,,,"sighs of Octavia blow the fire up in Caesar; and, as",2.6.149,
,,,"I said before, that which is the strength of their",2.6.150,
,,,amity shall prove the immediate author of their,2.6.151,
,,,variance. Antony will use his affection where it is:,2.6.152,
,,,he married but his occasion here.,2.6.153,
,,MENAS,,,
,,,"And thus it may be. Come, sir, will you aboard?",2.6.154,
,,,I have a health for you.,2.6.155,
,,DOMITIUS ENOBARBUS,,,
,,,"I shall take it, sir: we have used our throats in Egypt.",2.6.156,
,,MENAS,,,
,,,"Come, let's away.",2.6.157,
,,,,,Exeunt
,"SCENE VII. On board POMPEY's galley, off Misenum.",,,,
,,,,,Music plays. Enter two or three Servants with a banquet
,,First Servant,,,
,,,"Here they'll be, man. Some o' their plants are",2.7.1,
,,,ill-rooted already: the least wind i' the world,2.7.2,
,,,will blow them down.,2.7.3,
,,Second Servant,,,
,,,Lepidus is high-coloured.,2.7.4,
,,First Servant,,,
,,,They have made him drink alms-drink.,2.7.5,
,,Second Servant,,,
,,,"As they pinch one another by the disposition, he",2.7.6,
,,,cries out 'No more;' reconciles them to his,2.7.7,
,,,"entreaty, and himself to the drink.",2.7.8,
,,First Servant,,,
,,,But it raises the greater war between him and,2.7.9,
,,,his discretion.,2.7.10,
,,Second Servant,,,
,,,"Why, this is to have a name in great men's",2.7.11,
,,,fellowship: I had as lief have a reed that will do,2.7.12,
,,,me no service as a partisan I could not heave.,2.7.13,
,,First Servant,,,
,,,"To be called into a huge sphere, and not to be seen",2.7.14,
,,,"to move in't, are the holes where eyes should be,",2.7.15,
,,,which pitifully disaster the cheeks.,2.7.16,
,,,,,"A sennet sounded. Enter OCTAVIUS CAESAR, MARK  ANTONY, LEPIDUS, POMPEY, AGRIPPA, MECAENAS, DOMITIUS ENOBARBUS, MENAS, with other captains"
,,MARK ANTONY,,,
,,,"[To OCTAVIUS CAESAR]  Thus do they, sir: they take",2.7.17,
,,,the flow o' the Nile,2.7.18,
,,,"By certain scales i' the pyramid; they know,",2.7.19,
,,,"By the height, the lowness, or the mean, if dearth",2.7.20,
,,,"Or foison follow: the higher Nilus swells,",2.7.21,
,,,"The more it promises: as it ebbs, the seedsman",2.7.22,
,,,"Upon the slime and ooze scatters his grain,",2.7.23,
,,,And shortly comes to harvest.,2.7.24,
,,LEPIDUS,,,
,,,You've strange serpents there.,2.7.25,
,,MARK ANTONY,,,
,,,"Ay, Lepidus.",2.7.26,
,,LEPIDUS,,,
,,,Your serpent of Egypt is bred now of your mud by the,2.7.27,
,,,operation of your sun: so is your crocodile.,2.7.28,
,,MARK ANTONY,,,
,,,They are so.,2.7.29,
,,POMPEY,,,
,,,"Sit,--and some wine! A health to Lepidus!",2.7.30,
,,LEPIDUS,,,
,,,"I am not so well as I should be, but I'll ne'er out.",2.7.31,
,,DOMITIUS ENOBARBUS,,,
,,,Not till you have slept; I fear me you'll be in till then.,2.7.32,
,,LEPIDUS,,,
,,,"Nay, certainly, I have heard the Ptolemies'",2.7.33,
,,,pyramises are very goodly things; without,2.7.34,
,,,"contradiction, I have heard that.",2.7.35,
,,MENAS,,,
,,,"[Aside to POMPEY]  Pompey, a word.",2.7.36,
,,POMPEY,,,
,,,[Aside to MENAS]                 Say in mine ear:,2.7.37,
,,,what is't?,2.7.38,
,,MENAS,,,
,,,"[Aside to POMPEY]  Forsake thy seat, I do beseech",2.7.39,
,,,"thee, captain,",2.7.40,
,,,And hear me speak a word.,2.7.41,
,,POMPEY,,,
,,,[Aside to MENAS]  Forbear me till anon.,2.7.42,
,,,This wine for Lepidus!,2.7.43,
,,LEPIDUS,,,
,,,What manner o' thing is your crocodile?,2.7.44,
,,MARK ANTONY,,,
,,,"It is shaped, sir, like itself; and it is as broad",2.7.45,
,,,"as it hath breadth: it is just so high as it is,",2.7.46,
,,,and moves with its own organs: it lives by that,2.7.47,
,,,which nourisheth it; and the elements once out of,2.7.48,
,,,"it, it transmigrates.",2.7.49,
,,LEPIDUS,,,
,,,What colour is it of?,2.7.50,
,,MARK ANTONY,,,
,,,Of it own colour too.,2.7.51,
,,LEPIDUS,,,
,,,'Tis a strange serpent.,2.7.52,
,,MARK ANTONY,,,
,,,'Tis so. And the tears of it are wet.,2.7.53,
,,OCTAVIUS CAESAR,,,
,,,Will this description satisfy him?,2.7.54,
,,MARK ANTONY,,,
,,,"With the health that Pompey gives him, else he is a",2.7.55,
,,,very epicure.,2.7.56,
,,POMPEY,,,
,,,"[Aside to MENAS]  Go hang, sir, hang! Tell me of",2.7.57,
,,,that? away!,2.7.58,
,,,Do as I bid you. Where's this cup I call'd for?,2.7.59,
,,MENAS,,,
